Publication Date,Summary,Sentiment Polarity,Sentiment Confidence,Keywords,stock_date,stock_price,percentage_change
2023-10-21,"(Bloomberg) -- Amazon.com Inc. joined companies and investors bowing out of the upcoming Web Summit technology conference in Europe after the event’s leader made controversial comments about Israel.

 Read More: Google, Meta Pull Out of Web Summit After Israel Controversy

A growing contingent of companies have backed out of Web Summit, joining a raft of venture capitalists from Israel, the US and Europe in snubbing the event. The cancellations came after Paddy Cosgrave, the head of Web Summit, criticized Western support for Israel on social media. A representative for Amazon Web Services confirmed Friday that the company wouldn’t be participating in the conference, scheduled for November in Lisbon. Cosgrave later issued an apology, writing on Web Summit’s website, “I understand that what I said, the timing of what I said, and the way it has been presented has caused profound hurt to many.”

",neutral,0.56,"Read More, event, Israel, Siemens AG, Cosgrave, Bloomberg L.P, Amazon.com Inc., Europe, Alphabet Inc., Inc., US, Amazon.com Inc, Vishal Sharma, war crimes, Google, Intel, Facebook, boycott, Bloomberg, conference, investors, AWS, Summit, Meta, Paddy Cosgrave, Amazon, Bloomberg L.P., Hamas, division, Amazon Joins, Intel Corp, Lisbon, social media, Web Summit",2023-10-22,136.5,1.0811611374407644
2023-10-22,"T he initial shipment of life-saving humanitarian supplies from the United Nations and the Egyptian Red Crescent has entered Gaza today, transported
via 20 trucks and passing through the Rafah Crossing, the World Health Organization (WHO) said.
  Loading ...
  The World Health Organization (WHO) called for an immediate humanitarian ceasefire and unrestricted access for humanitarian assistance throughout Gaza, Reuters reported.
   Tamim bin Hamad al-Thani
  • Kuwaiti Crown Prince Sheikh Meshal al-Ahmad al-Sabah
  • Italian Prime Minister Giorgia Meloni
  • Spanish Prime Minister Pedro Sanchez
  • Greek Prime Minister Kyriakos Mitsotakis
  • Cypriot President Nikos Christodoulides
  • South African President Cyril Ramaphosa
  • German Foreign Minister Annalena Baerbock
  • French Foreign Minister Catherine Colonna
  • Japanese Foreign Minister Yoko Kamikawa
  • British Secretary of State for Foreign Affairs James Cleverly
  • Norwegian Foreign Minister Espen Barth Eide
  • Russia's Deputy Foreign Minister Mikhail Bogdanov
  • China's envoy for Middle East issues Zhai Jun
  • United Nations Secretary-General Antonio Guterres
  • European Council President Charles Michel
  • European Union foreign policy chief Josep Borrell
  (With Reuters inputs)
  Scroll down to learn what the summit is about…
  Egypt is set to host an international conference on Saturday to address the ongoing conflict between Israel and the Palestinian group Hamas in Gaza. More than 200 trucks carrying over 3000 tonnes of humanitarian aid entered the Rafah border crossing between Egypt and Gaza on Saturday, first time since the Hamas attack on Israeli territories, Times of Israel reported.
   • Additionally, it has been reported that President Biden has sought over USD 105 billion from Congress as part of a security assistance package to address the ongoing conflicts in both Ukraine and Israel, as detailed by CNN.
  (With inputs from agencies)
  Iraqi Prime Minister Mohammed Shia al-Sudani on Saturday departed from Baghdad to participate in a peace conference in Cairo that aims to address the ongoing conflict between Israel and the Palestinian group Hamas in Gaza, Reuters reported citing information shared by the prime minister's media office.
   • Meta, Google, and Amazon have all chosen to withdraw from Web Summit, which is Europe's largest technology conference, in response to CEO Paddy Cosgrave's comments criticising Israel's actions in the aftermath of the Hamas terror attacks.
  (With inputs from agencies)
  • A high-ranking official from the Treasury Department is set to visit Saudi Arabia and Qatar next week, with the aim of increasing U.S. efforts to cut off financial support to Hamas and to discuss providing humanitarian aid to the Gaza Strip.",neutral,0.51,"Middle East, Tel Aviv, Morocco, Sydney, Trucks, Sunil Rao, Gazan, Hamari, Palestinians, UK, onslaught, Nikos Christodoulides, Argentina, Egyptian, Internal Medicine, US, hospital, bombardment, Qatar, Times, AFP
  Food, Khan Younis, Thai, President, WHO, Jordan, Palestinian, Espen Barth, Cyril Ramaphosa, Amazon.com Inc, Rafah, Dubai, Sequoia Capital, Israel, Palestinian Authority, Nicosia, Martin Griffiths, Switzerland, Scroll, Abdel-Fattah El-Sisi, Jerusalem, Catherine Colonna, Australia, Treasury Department, Ashish Chaudhary, Kuwaiti, convoy, Dipeshraj Bista, Nelson, Gulf, Associated Press, Ron DeSantis, Judea, Palestine, Google, Thailand, PTI, war, Bajrang Dal, Daniel Hagari, Giorgia Meloni, United Nations, West Bank, radio station, Congress, Ravi Gupta, Amazon, Cyprus, airstrike, Europe, Washington, attorney general, Sudan, SRF, Gaza city, El-Sisi, State, international law, Gaza Strip, humanitarian aid, European Council, James Cleverly, PDP, Pedro Sanchez, Blinken, internal medicine, soil, official residence, Canada, Charles Michel, Kyriakos Mitsotakis, PIJ, Annalena Baerbock, Mehbooba Mufti, Florida, rocket, Joe Biden, Hamas, US Embassy, Abdullah, Sderot, social media, Police, Combinator, tank, conflict, Israeli Embassy, Garry Tan, Charge d'Affaires, Ben LaBolt, Uri Raanan, Foreign Secretary, Ilan Ganels, Biden, UN, Israel-Lebanon border, terrorism, Margaliot, Mahmoud Abbas, Zhai Jun, Brian Nelson, France, Egypt, IDF, terrorist organization, Specialist, people, humanitarian assistance, Gaza, AP, central London, Natalie, Nepal, Azad Maidan, Israeli army, US President, Baghdad, Jammu, USD, Stefan Blaettler, Cairo, Samaria, Gulf country, humanitarian, Egyptian President, Hezbollah, Africa, Bloomberg, European Union, Sinai Peninsula, China, Army, ceasefire, Yoko Kamikawa, Casualties, Rishi Sunak, Benjamin Netanyahu, Antony Blinken, Josep Borrell, HindustanTimes.com
  Loading, ANI, Reuters, Russia, White House, Tensions, Kiryat Shmona, Activists, Mikhail Bogdanov, Paddy Cosgrave, Intel Corp, Illinois, Arab, LaBolt, Saturday, London, Saudi Arabia, CNN, Sunak, United States, tweet, AFP, Lisbon, Minister, Embassy, U.S, Facebook, Judith Raanan, southern Lebanon, Swiss, enclave, Antonio Guterres, Israeli, society, Lebanon, Kashmir, Sinai, Summit, Konkan, Loading, Executive Committee, Kathmandu, Emir Sheikh, Al-Ahli, Nair, Natalie Raanan, Italy, Bahrain, Iran, Ukraine, Yoav Dotan, Shriraj Nair",2023-10-23,138.81,0.7110208227526589
2023-10-22,"In this article, we will discuss the 25 biggest philanthropists in the US in 2023. Some of the notable American philanthropists include Warren Buffett, Bill Gates, and Sergey Brin. To compile the list of the biggest philanthropists in the US in 2023, Forbes used philanthropy scores to measure the percentage of wealth donated by individuals. American philanthropists are known for their generosity, and despite a drop in billionaire fortunes in 2022, charitable donations by these individuals increased. Bill Gates, the founder of Microsoft Corporation, is also a significant philanthropist.",neutral,0.79,"philanthropist, philanthropists, Sergey Brin, Warren Buffett, Berkshire Hathaway, various, vaccine, charitable, list, Parkinson, US, Buffett, donations, gifted, Alphabet Inc., Microsoft Corporation, Forbes, American, human services, net worth, organizations, billionaire, individuals, Alphabet Inc, philanthropy, Bill Gates, generosity",2023-10-23,138.81,0.7110208227526589
2023-10-22,"EARNINGS WATCH “If this company were excluded, the blended earnings decline for the S&P 500 for Q3 would increase to -1.8% from -0.4%.”
  The results from the four tech big tech companies this week will arrive after JPMorgan Chase & Co. But with big-tech stalwarts Amazon.com Inc., Google parent Alphabet Inc., Microsoft Corp. and Facebook parent Meta Platforms Inc. batting cleanup this week, the results could determine the course of the earnings reporting season in the weeks ahead. Meta and Amazon, which command massive market valuations, are among the companies expected to do the heavy lifting on earnings growth even though Wall Street overall currently expects a slight per-share profit decline for the S&P 500 Index overall.
   “Tech earnings next week will decide where we go from here.”
  “If we do get a beat and raise from some of the heavy hitters, that will give the market a boost and then we will have analysts scurrying to update their models and see price target upgrades,” he continued.
  ",negative,1,"3M Co, toy, Citigroup Inc., Microsoft Corp, UPS, Spotify Technology, Ford, Hasbro, longshoremen, Barron, antitrust, Citigroup Inc, Google, monopoly, bear market, JPMorgan Chase, Boeing Co., This week, Alphabet Inc., Mattel Inc., U.S, Hasbro Inc, 3M Co., tech, Mastercard Inc, Mattel, S&P 500, UAW, earnings, higher, online retailer, earnings growth, Spotify, batting cleanup, Activision Blizzard, Amazon.com Inc., Mattel Inc, NVIDIA, Jamie Dimon, Visa Inc, AI, Visa, GM, Azure, Snap Inc., FTC, Amazon.com Inc, analysts, General Electric, Alphabet, Intel Corp, Coca-Cola, Amazon, star, ChatGPT, Ken Mahoney, Intel, stress, e-commerce, cloud, spending, crimp, Teamsters, Nvidia, Nvidia Corp, uphill, week, Barbie, companies, Microsoft, Results, recession, Mastercard, rating agencies, Inc., Fed, results, OpenAI, Dow, Big Three, Wall Street, consumer spending, Visa Inc., FactSet, Tech, Facebook, YouTube",2023-10-23,138.81,0.7110208227526589
2023-10-22,"2 Top Artificial Intelligence (AI) Stocks to Buy and Hold Forever David R. Rahn & Associates Inc.
Has $23.34 Million Position in Alphabet Inc. (NASDAQ…
 Zolmax
 Alphabet Inc. (NASDAQ:GOOGL) Holdings Raised by IFM Investors Pty Ltd
 Zolmax
 Campbell Wealth Management Invests $211,000 in Alphabet Inc. (NASDAQ:GOOGL…
 Zolmax",neutral,0.72,"Rahn, Alphabet, AI, Headlines, Alphabet Inc., David, Holdings Raised, David R, Associates, Artificial Intelligence, Fool.com, Hold Forever, Inc., Bull Run, Stocks, NASDAQ, Zolmax, Alphabet Inc",2023-10-23,138.81,0.7110208227526589
2023-10-24,"Boyd Watterson Asset Management LLC OH Acquires 486 Shares of Alphabet Inc. (NASDAQ:GOOGL… New York State Teachers Retirement System Has $793.55 Million Stock Position in Alphabet…
Zolmax
 Google Wallet now lets you share passes with other people
 AndroidHeadlines.com
 Seizert Capital Partners LLC Cuts Holdings in Alphabet Inc. (NASDAQ:GOOGL…
 Zolmax",neutral,0.92,"Maps, Google Maps, Zolmax, Boyd, NASDAQ, other, Alphabet Inc., Inc., Google, Israel, Alphabet, Google Wallet, Waze, New York",2023-10-25,122.28,-0.8031151131662164
2023-10-24,"T he future launch of robotaxis from Tesla Inc (NASDAQ: TSLA) is one of the reasons some investors such as Cathie Wood see the valuation of the electric vehicle maker growing.
  Ark Invest CEO Cathie Wood recently told Benzinga that the future of robotaxis is a large portion of the valuation assigned to Tesla for the future. While many were skeptical of the future of robotaxis, the survey also showed those who have experienced a robotaxi are more likely to have increased support.
   A new survey covering the robotaxi sector might not help the thesis of future adoption of robotaxis.
   The survey also found that only 2% of people riding in robotaxis lost trust in the technology after a ride.
  ",neutral,0.74,"companies, Cathie Wood, accessibility, autonomous driving, Benzinga, taxi, #Technology, J.D., San Francisco, Alphabet Inc, Cruise, New Survey, Kathleen Rizk, future, distracted driving, Phoenix, Shutterstock, benchmarking, Tesla Inc, AI, impaired driving, riding, auto, Ark Invest, Biography, California, robotaxi, software-as-a-service, Tesla, computer program, survey, service, technology, GM, Wood, NASDAQ, Arizona, Factors, Dailyhunt, NYSE, CEO, Phoenix, Arizona, Waymo, Musk, Elon Musk, GOOG, robotaxis",2023-10-25,122.28,-0.8031151131662164
2023-10-25,"Asia Stocks Poised to Rise on China Stimulus Plans: Markets Wrap
(Bloomberg) -- Stocks in Hong Kong and China-related markets look set to gain after President Xi Jinping stepped up support for the world’s second-biggest economy. 
 Most Read from Bloomberg
 Futures for Hong Kong’s equity benchmark soared more than 3% after an index of Chinese companies listed in the US advanced the most in almost three months. Their earnings were projected to jump 34% from a year earlier on average, according to analyst estimates compiled by Bloomberg Intelligence. Meanwhile, a Bloomberg gauge of the dollar advanced for the first day in four, extending gains after a reading of US business activity came in stronger than expected.
  Australian shares gained and contracts for Japan rose after the S&P 500 halted a five-day slide on Tuesday.",neutral,0.43,"Nasdaq, late, Chinese, Nasdaq 100, greenback, Asia, Steps, PBOC, China, currency, G-10, barrel, companies, Hong Kong, President, Bloomberg Intelligence, Markets Wrap, Tuesday, equity, Xi Steps, Sichuan, Japan, Xi, S&P 500, year, Alphabet Inc., Microsoft Corp, inflation, Alphabet Inc, Bitcoin, market capitalization, Microsoft, earnings, Australian, Bloomberg, sovereign debt, dollar, oil, US, Xi Jinping",2023-10-26,122.17,-0.5777994791666616
2023-10-25,"The ASX has opened higher at the start of trade after US corporate earnings generally beat expectations, while inflation data out at 11:30am AEDT will shed light on the RBA's next interest rate decision. Keep up to date with
  But inflation data out from the Australian Bureau of Statistics at 11:30am AEDT could shift the local market as it sheds light on the RBA's next likely interest rate move. RBA 'will not hesitate' to increase rates if inflation takes longer to return to target than forecast, Bullock warnsMicrosoft's shares were up as much as 5% in extended trading""Microsoft just reported a home run FY1Q24 (Sept) earnings which will be front and center for tech investors across the Street as this will act as a major barometer for overall cloud and enterprise spending... headtopics.com
  We'll have all the details on what's going up in price, by how much and what it means for the Reserve Bank's next interest rate decision on November 7.Australian dollar: Flat at 63.
   After its October meeting, the RBA maintained its expectation that inflation would return to its 2-3% target range by ""late 2025"".",neutral,0.86,"Wieambilla, much, barometer, Millmerran Woods, Magellan, Tara, late, Kogan, cent, NAB, Goranba, Google, Millmerran, 11:30am, Reserve Bank, Taylor Nugent.""In, rate, RBA, Bullock warnsMicrosoft, Verizon, Australian dollar, prices, ASX, beef, AEDT, Cattle, Alphabet Inc., Microsoft Corp, 3M, inflation, Australian inflation, Alphabet Inc, Microsoft, earnings, economist, interest rate, General Electric, sheep, US, CEO, Queensland, cloud",2023-10-26,122.17,-0.5777994791666616
2023-10-26,"Market analysis   The Nasdaq posted one of its biggest daily drops since February, as yields rose and as the market continued to digest Google parent company Alphabet's results.
  Matel's results were boosted by Barbie; IBM, Boeing and Hilton were amongst other companies reporting.
   SPI Futures are pointing to a lower open; gold and oil rose overnight, with no major economic news on the horizon here today. In economic news, US Treasury yields rose yet again after strong US housing sales data and a soft five year auction.",neutral,0.62,"monetary policy, inflation, Bank, news, Boeing, Instagram, IBM, pressure, Alphabet, oil, Canada, Hilton, US, Barbie, SPI Futures, Facebook, horizon, yields, companies, consumer spending, gold, Experts, ASX, results, US Treasury, Matel, economic, ECB, Google, decision, Market, Nasdaq",2023-10-27,122.17,0.0
2023-10-26,"Alphabet Inc. (NASDAQ:GOOG) continues to pave the way for innovation and growth as it celebrates 25 years of existence. By incorporating generative AI capabilities into Search, Alphabet aims to provide users with a wider range of information and answer new types of questions that benefit from multiple perspectives. Through innovative technology like Google DeepMind SynthID, Alphabet is able to watermark AI-generated images in a way that is invisible to the human eye without compromising quality.
  Alphabet also announced Assistant with Bard, a personal assistant powered by generative AI, which combines Bard’s capabilities with Assistant’s personalized help. In its third quarter 2023 earnings conference call, the company highlighted its strong performance in Search, YouTube, and Cloud, reflecting its commitment to making AI more helpful for everyone.
",neutral,0.62,"Search Generative, innovation, watermark, Alphabet, pipeline, Alphabet Inc, Google Search, Google DeepMind, positive feedback, commitment, GOOG, Google, Search, creativity, Google Cloud, Bard, Cloud, Alphabet Inc., YouTube, Google apps, AI, SGE, strong, growth, NASDAQ, company, conference call, users, human eye, Overall",2023-10-27,122.17,0.0
2023-10-27,"Alpha Omega Wealth Management LLC lessened its holdings in Alphabet Inc. ( NASDAQ:GOOGL – Free Report ) by 1.1% during the 2nd quarter, according to
its most recent filing with the Securities & Exchange Commission. Read Our Latest Research Report on Alphabet
 Insider Buying and Selling In related news, CAO Amie Thuener O’toole sold 3,749 shares of Alphabet stock in a transaction that occurred on Tuesday, September 5th. In other Alphabet news, Director John L. Hennessy sold 200 shares of the firm’s stock in a transaction on Tuesday, October 10th. Finally, Tigress Financial upped their price objective on Alphabet from $160.00 to $172.00 and gave the stock a “strong-buy” rating in a research note on Friday, July 14th. Wells Fargo & Company upped their target price on Alphabet from $121.00 to $126.00 and gave the stock an “equal weight” rating in a report on Tuesday, October 10th.",neutral,0.59,"LLC Sells, Google Maps, Asia-Pacific, Tigress Financial, Google Services, Google Play, Gmail, Search, Europe, hyperlink, Roth Mkm, TD, Investimentos Ltda, United States, Google Drive, company, Amie Thuener, market cap, MarketBeat.com, Africa, HoldingsChannel.com, Latin America, Canada, Google Photos, Alphabet Inc., Google, SEC, worth, Alphabet Inc, Upgrades, rating, Google Cloud, Chrome, moving average, price, The firm, Tigress, Android, Susquehanna, shares, MarketBeat.com, Alphabet, stock, hedge funds, Middle East, ratings, Alphabet, GOOGL, NASDAQ, price-to-earnings ratio, stake, YouTube, 2.14, Cowen",2023-10-28,122.17,0.0
2023-10-27,"BLOOMBERG  Stocks tumbled, with Nasdaq index futures losing about 1%, as investors punished companies reporting weaker-than-expected earnings.
  While the Nasdaq 100 has been seemingly immune to pessimism, with the index still up 31% this year, there's now growing concern about its vulnerability in a wider stock market selloff.
   Earnings missteps at big US tech companies are causing ructions in equity markets as investors rethink sky-high valuations against a backdrop of rising Treasury yields.
   Meta Inc sank 4% in US pre-market trading after saying it's at the whim of an uncertain economic environment. The bearish mood carried over to other markets, with European and Asian equities also recording steep losses.
  ",negative,0.84,"equity, year, European, GDP, BLOOMBERG, investors, pessimism, US, Nasdaq 100, Asian, BNP Paribas, markets, companies, Nasdaq, currency market, yen, Treasury, market, Alphabet Inc, Meta Inc, selloff, stock market, greenback, cloud, investment advisor, bearish, economic, Amazon.com, recording, BLOOMBERG  Stocks, Google, gold, Amazon.com Inc",2023-10-28,122.17,0.0
2023-10-28,"Alphabet Inc.’s GOOG GOOGL Google has expanded its “Bug Bounty Program” to include generative AI, offering ethical hackers opportunities to earn more than $30,000 for identifying vulnerabilities. What Happened: With the rise of generative AI chatbots like OpenAI’s ChatGPT, Google Bard, and Microsoft Bing AI, new security concerns have emerged, including unfair bias and model…

This story appeared on benzinga.com , .",neutral,0.57,"Generative AI, vulnerabilities, Bounty, Alphabet Inc, GOOG, Google, Earn, Microsoft Bing, security, AI, concerns, Google Bard, unfair, bias, OpenAI, generative, Program, Alphabet Inc., Bing, ChatGPT",2023-10-29,124.46,1.0145280415550688
2023-10-28,"Paddy Cosgrave built a reputation in tech circles as a particularly outspoken figure in an industry with no shortage of vocal leaders.
 Irish court documents show Mr. Cosgrave owns 81 per cent of Web Summit's parent company, Manders Terrace Ltd.
  “It'll be very hard for them to come back from this,” said Cheryl Kim, managing director of Executive Act, a reputation protection and crisis communications firm. He resigned last week as chief executive of Web Summit, one of the world's largest hosts of tech-focused events, including Toronto's Collision conference, leaving the company without a leader just weeks before its flagship gathering in Lisbon.
   Mr. Cosgrave called BetaKit reporters “scumbag ‘journalists'” and “creeps.”
  Web Summit's Ms. Farrell said Collision will be hosted in Toronto in 2024, but would not discuss plans for future years. Even so, on Oct. 16, Mr. Cosgrave, in another social-media post, repeated his comments about “war crimes,” this time adding that he would “not relent.”
  The next day, in another post, he said tech investors were overreacting to his “perfectly reasonable” and “humane” comments.",neutral,0.35,"stake, tech, comments, Toronto, TikTok, Daire Hickey, Israel, Destination Toronto, Summit, war, global gathering, David Kelly, Russia, Ukraine, Ireland, Farrell, siege, European Union, Intel Corp, CEO, Dublin, Google, Hamas, Alphabet Inc., Gaza, The source, Twitter, source, international law, social media, tide, spats, ByteDance Ltd, Irish, Amazon.com Inc., Lisbon, Collision, Paddy, Cheryl Kim, Paddy Cosgrave, media, Belarus, tourism, crisis communications, Kim, Facebook, Palestinians, Cosgrave, Gaza Strip, boycott, Katherine Farrell, catalyst, flagship, Web Summit, Intel, Alphabet Inc, Qatar, Amazon.com Inc, company, war crimes, Morning Edition, bombardment, BetaKit",2023-10-29,124.46,1.0145280415550688
2023-10-28,"Massive returns are possible within this market! Act fast and secure your future wealth at this unbelievable discount! Addressing Labor and Discrimination : According to the draft that Bloomberg cited, the Department of Labor will be tasked with exploring support mechanisms for workers displaced by AI, as well as creating anti-discrimination guidelines for federal contractors' hiring systems. Discover extremely undervalued stock picks before they skyrocket! Advertorial
  A groundbreaking executive order is reportedly set to be signed by President Joe Biden, shaping the way federal agencies utilize artificial intelligence (AI).
  ",neutral,0.41,"biological weapons, Meta Platforms, President, Giants, privacy, cybersecurity, Alphabet Inc, vulnerabilities, Shutterstock
  Massive, Benzinga, Amazon.com Inc, Shutterstock, shield, Labor, national security, UK, AI, AI-related, U.S, systems, The tech, displacement, artificial intelligence, NASDAQ, civil rights, CRYPTO, Biden, Discrimination, GOOG, federal, Vice President, Advertorial, Kamala Harris, Inc, Microsoft, Amazon.com, order, Time, gift card, META, Bloomberg, attorney general, Microsoft Corp, risks, Generative AI, Benzinga.com, executive, Joe Biden",2023-10-29,124.46,1.0145280415550688
2023-10-28,"(Bloomberg) — One city council member, Zohaib “Zo” Qadri, told the Austin-American Statesman he was pleased Cruises suspended operations in the city saying “I don't think this technology is ready for primetime.”
  In San Francisco, Cruise cars shut down an intersection for more than an hour in June of last year before company personnel could get to the scene and move the vehicles. A couple of hours after Chief Executive Officer Mary Barra finished telling Wall Street analysts that the Cruise self-driving unit
was an undervalued piece of General Motors Co., California suspended its robotaxi license citing a risk to public safety.
   There was internal debate at Cruise then about reducing the number of vehicles driving in that part of the city to lower the chance of other incidents, but Vogt decided to press on, said people familiar with the matter. Barra and GM leadership remain committed to Cruise and its efforts to develop the technology, said people familiar with the matter.
  ",neutral,0.62,"Kyle Vogt, Richard Bishop, Austin, public safety, general counsel, semiconductor, Craig Glidden, Now, Bishop Consulting, AI, Kristine Boyden, automaker, Phoenix, Tesla Inc., Argo, Tesla Inc, Vice President, California, Oliver Cameron, division, Wall Street, department, Traffic Disruptions, Houston, peak, year, Vogt, company, Robert Grant, Argo AI, Austin-American Statesman, Zohaib, Aaron McLear, Bloomberg L.P, NHTSA, Bloomberg L.P., city attorney, taxi, CEO, Bishop, machine learning, Alphabet Inc., pandemic, Bloomberg, Mary Barra, The driver, Bill Nash, city, hemorrhaging, self-driving car, Mclear, Hussein Mehanna, technology, Qadri, other, Cruise, DMV, Barra, Francisco, primetime, GM, Alphabet Inc, San Francisco, gridlock, McLear, Cruises, Waymo, self-driving technology",2023-10-29,124.46,1.0145280415550688
2023-10-29,"Alphabet Inc.'s Google considered creating a more private way to search the internet that wouldn't track the sites users visited, according to
testimony from a senior vice president in the government's landmark antitrust case against the company.
   But under questioning by Hafenbrack, Raghavan testified that Google's decision to scuttle a standalone incognito search engine was due in part to the fact that it would lose advertising revenue if there was less user data feeding into its system.
   ‘Google keeps user's search history for just 18 months'
  In testimony at the trial this week, Raghavan said that prior to that change, Google kept a user's search history indefinitely. Raghavan said he was “seeking far more careful data and analysis.”
  Google didn't adopt the proposal, Raghavan said, though it did eventually create a feature to allow a user to delete their last 15 minutes of search history.
   In June 2019, Google's search team proposed making a number of changes to Google's search product in response to private search engine DuckDuckGo, including not retaining information on a users' location and search history.",neutral,0.84,"Justice Department, Google CEO, Cambridge Analytica, users, Sundar Pichai, Prabhakar Raghavan, Chrome, op-ed, personal data, Congress, user, Facebook, Pichai, Joshua Hafenbrack, Raghavan, DOJ, Hafenbrack, Raghavan, data, monopoly, Pichai later, antitrust, DuckDuckGo, oxygen, scuttle, Hindustan Times, company, Alphabet Inc, Incognito Google, Benedict Gomes, 18 months, WhatsApp, Google, search engine, Gomes, Donald Trump, luxury good, engine, Washington, privacy, Reuters, fallout, Alphabet Inc., Kenneth Dintzer, search, US, Incognito, Hafenbrack, CEO",2023-10-30,124.08,-0.7836238605469406
2023-10-29,"Benzinga - by Shanthi Rexaline, Benzinga Editor.   The executive also noted a large number of companies building generative AI apps in AWS.
  Microsoft Sparkles With Strong Growth Microsoft's Intelligent Cloud business fetched the company $24.3 billion in revenue for the September quarter, a 19% year-over-year growth. The Azure public cloud business, which is comparable to Amazon's AWS and is part of the Intelligent Cloud business, saw 29% growth, faster than the 26% growth in the June quarter and the consensus estimate of 26%. Here's a look at how the Big Three's cloud businesses fared in the third quarter:
  Amazon Wows With Guidance Amazon's cloud business, Amazon Web Services, or AWS, reported revenue of $23.06 billion in the third quarter. While the cloud business has been critical to tech titans Amazon, Inc. (NASDAQ:AMZN), Microsoft
Corp. (NASDAQ:MSFT) and Alphabet, Inc. (NASDAQ:GOOGL) (NASDAQ:GOOG), not all saw the same levels of success in the last quarter.",neutral,0.59,"GAAP, Benzinga Pro, CFO, AI, AWS, Benzinga.com, Amazon, operating profit, Benzinga, revenue, Shanthi Rexaline, public cloud, CNBC, Google Cloud, Intelligent Cloud, quarter, Statista, NASDAQ, Alphabet, Microsoft
Corp, Operating income, year, Shutterstock, Amazon Wows, Amazon, Inc, Alphabet, Inc., cloud, Hood, business, Q3, Alphabet, Inc, Read Next, Catalysts
  Photo, Microsoft Azure, Andy Jassy, Google, conference call, StreetAccount, GCP, Guidance Amazon, Azure, pullback, Amazon Vs, Q1, Satya Nadella, Big Three, Microsoft, GOOG, CEO, Sundar Pichai, gross margin",2023-10-30,124.08,-0.7836238605469406
2023-10-31,"Shares of technology companies rose amid revived optimism about the outlook for artificial-intelligence businesses.

 Western Digital said its relationship with Japanese flash-memory concern Kioxia is ""outstanding,"" suggesting the spinoff plan was not triggered by the recent collapse of merger talks with Kioxia.

 Western Digital plans to break itself up, separating its business making traditional hard drives for computers from its flash-memory business, effectively unwinding its $19 billion acquisition of SanDisk in 2016. ""

Google Chief Executive Sundar Pichai tried to beat back accusations of unfair dealings with fellow tech giant Apple, describing a relationship that was fraught on both sides, as he testified in his company's high-stakes antitrust trial.

 Shares of Tesla fell sharply after solid earnings from Chinese rival Byd Co. raised concerns about competition in a key market.

",neutral,0.94,"Google, Sundar Pichai, artificial-intelligence, VMware, Write, Nvidia, Byd Co, Houston, Tesla, Japanese, Rob Curran, SanDisk, earnings, J.D., Chinese, Broadcom, Shares, Apple, Copyright, antitrust, Joyce, flash-memory, Chip, more, GMT, Alphabet, companies, ET, rob.curran@dowjones.com, China, relationship, J.D. Joyce, AI, Kioxia, Western Digital",2023-11-01,127.49,-0.7241862638218289
2023-10-31,"By Jon Swartz

Pinterest Inc.'s stock popped more than 12% in extended trading Monday after it reported quarterly results that topped analysts' revenue and earnings estimates. Analysts surveyed by FactSet had expected, on average, net earnings of 21 cents a share on revenue of $744 million.

 Pinterest (PINS) reported fiscal third-quarter net income of $6.73 million, or a penny a share, compared with a loss of $65.2 million, or 10 cents a share, in the year-ago quarter. ""We continued to accelerate the business in Q3 and are driving strong revenue performance, robust global MAU growth and substantial margin expansion,"" Pinterest Chief Executive Bill Ready said in a statement announcing the numbers. Pinterest executives expect fourth-quarter revenue to grow between 11% and 13%.",neutral,0.51,"SNAP, cents, S&P 500, penny, MarketWatch, advertising, Snap Inc., Facebook, Google, revenue, Alphabet Inc, conference call, END, Middle East, Dow Jones, META, Swartz, Pinterest, PINS, Jon Swartz, earnings, war, Q3, Alphabet, Pinterest Inc, Alphabet Inc., financial services, Revenue, year, quarter, Inc., FactSet, analysts, Bill Ready, Shares, Ready, net income, GOOG",2023-11-01,127.49,-0.7241862638218289
2023-11-01,"Pichai stood in the witness box, instead of sitting

Google's angry letter to Microsoft

Pichai: I don’t recall myself saying that line

""Android has helped bring hundreds of millions of people online""

Give and take for Apple and Google

Google’s deleted chat logs

Many companies use our technology

The ongoing Google antitrust trial saw its most-high company executive testify on Monday (October 30). During Pichai’s testimony, the DOJ also touched on Google’s policy of deleting internal chat messages, despite being subject to a litigation hold. Another bullet point from the notes showed Google’s collaboration with Apple on search: “Our vision is that we work as if we are one company.”Pichai said that Google built its Chrome browser and Android smartphone operating system to help consumers more easily access the web — and use the company’s search engine “more seamlessly.” An email from 2018, written ahead of a meeting between Pichai and Apple CEO Tim Cook and presented at the trial, showed that Google was concerned about Apple’s “query cannibalization.” Google parent Alphabet CEO Sundar Pichai took to the witness box in the trial that is now almost 10-week long.",neutral,0.87,"court, DOJ, ""Android, mail, Bellshaw, Tim Cook, company, Google, attorney, Safari, Google apps, iPhones, Pichai, Google

Google, Satya Nadella, magnifying glass, David Drummond, Apple, CEO, testimony, search, Sundar Pichai, Edge, search engine, operating system, Bloomberg, Microsoft, Android, Brad Smith, default, CNBC, US, antitrust, smartphone, Internet Explorer",2023-11-02,129.1,0.8436181846586346
