Publication Date,Summary,Sentiment Polarity,Sentiment Confidence,Keywords,stock_date,stock_price,percentage_change
2024-02-18,"TESLA  The Tesla Files: U.S. Military's Pursuit of Tesla's Secrets The Induction Motor, Tesla's Patent about 1887 is probably the least
understood by the masses and is as prevalent as the Wheel in modern humanity. Products today are constructed and sold for a specific purpose..like Alternators of cars, or Motors for conveyor belts or washing machines...etc etc on and on. Tesla also identified that Electricity only exists between the Ground (Earth) and a mysterious barrier at a specific altitude, today we call that barrier the Ionosphere, an electromagnetic barrier.
   Faraday identified/discovered Electromagnetism 50 years earlier than when Tesla came along. We have been steered for over 100 years by Corporate interests that want to sell a product for specific things.",neutral,0.86,"washing, shield, Earth, Faraday, Wheel, Tesla's Patent, perspective, Faraday Cage, machines, years, electricity, Westinghouse, Ionosphere, specific, U.S. Military, Tesla, nasal, Electromagnetism, humanity, today, TESLA, barrier, electromagnetic, Ground (Earth, product",2024-02-19,193.76,-1.2083821954825904
2024-02-18,"Unveiling a new chapter for electric vehicles, Tesla announced a groundbreaking update for its popular Model 3.
 Overall, the updated Model 3 represents Tesla's ongoing innovation and dedication to providing a superior driving experience in electric vehicles. This update aims to enhance the customer experience and solidify the Model 3's position as the best-selling electric vehicle worldwide.
   With its refined design, enhanced performance, and advanced features, the Model 3 will continue to lead the electric vehicle market. Additionally, Tesla introduces two new colors for the Model 3: Ultra Red, a high-chroma color with dynamic depth, and Stealth Grey, a rich dark metallic color.
  ",neutral,0.8,"driving range, subwoofers, electric, European Union, Ultra Red, front, sound system, noise, dual, metallic color, vehicle, Stealth Grey, aluminum, Model 3, Tesla, wireless, Long Range, customer experience, rear, Model, aerodynamics, glass, optimization, experience, aerodynamic, ambient",2024-02-19,193.76,-1.2083821954825904
2024-02-19,"Artificial Intelligence (AI) Supercomputer Market Research Report 2023: The report also provides an in-depth assessment of market share, growth strategies, and services, offering of leading players like NIVIDIA Corporation (US), Intel Corporation (US), Advanced Micro Devices, Inc. (US), Samsung Electronics ( South Korea ), Micron Technology, Inc. (US) among others in the AI supercomputer market. The report will provide insights into the following pointers:
 Analysis of key drivers (Increased application of AI supercomputers in the healthcare sector), restraints (High acquisition and maintenance costs), opportunities (Contribution of AI in development and deployment of autonomous vehicles), and challenges (Long development and deployment cycles) of the AI supercomputer market. Detailed insights on upcoming technologies, research & development activities, and new product & service launches in the AI supercomputer market.
  Exhaustive information about new products & services, untapped geographies, recent developments, and investments in the AI supercomputer market.
 ",neutral,0.96,"healthcare, Processors/Compute, CAGR, Huawei Technologies, 353-1-416-8900, machine learning, Artificial Intelligence, data analysis, Nvidia Corporation, AI, Inc., NVIDIA Corporation, North America, Oracle Corporation, South Korea, market share, IBM Corporation, parallel processing, market data, high-performance computing, development, Laura Wood, ResearchAndMarkets.com, data, Tesla, Inc., customer satisfaction, Intel Corporation, Atos, U.S, Inc, Micron Technology, Application (Government, NIVIDIA Corporation, Google, Samsung Electronics, GMT, Arm Limited, information, supercomputers, Fujitsu, PR Newswire, GPUs, US, report, MediaTek Inc, Microsoft, Alphabet Inc., Facebook, Cloud, supercomputer, MediaTek, Analysis, DUBLIN, Dell Inc., Supercomputer, USD, NEC Corporation, Corporation, market",2024-02-20,194.77,0.7292097641704574
2024-02-19,"DUBLIN Feb. 19, 2024 /PRNewswire/ -- The ""Artificial Intelligence (AI) Supercomputer Market by
Components (Processors/Compute, Storage, Memory, Interconnects), Deployment (Cloud, On-Premises), Application (Government, Academia and Research, Commercial) and Geography - Global Forecast to 2028"" report has been added to ResearchAndMarkets.com's offering.
   The report also provides an in-depth assessment of market share, growth strategies, and services, offering of leading players like NIVIDIA Corporation (US), Intel Corporation (US), Advanced Micro Devices, Inc. (US), Samsung Electronics ( South Korea ), Micron Technology, Inc. (US) among others in the AI supercomputer market.
   The report will provide insights into the following pointers:
  Analysis of key drivers (Increased application of AI supercomputers in the healthcare sector), restraints (High acquisition and maintenance costs), opportunities (Contribution of AI in development and deployment of autonomous vehicles), and challenges (Long development and deployment cycles) of the AI supercomputer market.
   Exhaustive information about new products & services, untapped geographies, recent developments, and investments in the AI supercomputer market.
   Detailed insights on upcoming technologies, research & development activities, and new product & service launches in the AI supercomputer market.
  ",neutral,0.95,"Inc., machine learning, market share, Application (Government, /et_pb_code, Tesla, Inc, AI, Company, NEC Corporation, USD, Groq, Inc, Sambanova Systems, Processors/Compute, Analysis, Graphcore, Supercomputer, market, GPUs, Profiles, Media Contact, 353-1-416-8900, ResearchAndMarkets.com, Cerebras, MediaTek Inc, US, Intel Corporation, Facebook, Dell Inc., U.S, data analysis, Fujitsu, IBM Corporation, Cloud, Google, high-performance computing, Research, Tesla, Inc., MediaTek, Nvidia Corporation, customer satisfaction, Atos, development, Huawei Technologies, Alphabet Inc., https://mma.prnewswire.com/media/539438/Research_and_Markets_Logo.jpg, Micron Technology, NIVIDIA Corporation, GMT, NVIDIA Corporation, South Korea, healthcare, Microsoft, Oracle Corporation, parallel processing, CAGR, Market Development, Dell Inc, supercomputer, report, information, Laura Wood, Samsung Electronics, Arm Limited, supercomputers, Artificial Intelligence, Corporation, North America, DUBLIN, Pezy Group",2024-02-20,194.77,0.7292097641704574
2024-02-20,"Two Senators have purchased a series of bonds in states they represent, raising concerns about potential conflicts of interest, and experts spoke to Newsweek on the matter.

 According to an analysis of stock data aggregated by Quiver Quantitative, Republican Oklahoma Senator Markwayne Mullin and Democratic Virginia Senator Mark Warner have collectively purchased 10 bonds worth as much as $3,450,000 since January.

 [The Ending Trading and Holdings in Congressional Stocks Act] and other legislation that would make conflicts of interest like this one impossible.""

Meanewhile, Dr. Seth C. McKee, a political science professor at Oklahoma State University, said the bonds could be seen as ""problematic.""

""I would never profess to be an expert on financial matters like these,"" he told Newsweek. On January 18, Mullin, who sits on the Senate committee on health, education, labor and pension, purchased a bond valued at between $50,001 and $100,000 in Oklahoma State University Agricultural, a university that receives federal and state funding.

 On January 11, he purchased a bond worth between $50,001 and $100,000 from the Virginia Resources Authority, which issues loans in the state for public work.

",neutral,0.91,"district, nonpartisan, university, survey, Senator, municipal bonds, drug development, pension, Amazon, Markwayne Mullin, Tulsa, Republican, Washington, Gaetz, Quiver Quantitative, Paul, Missouri, Getty Images, Congressional, McClain County, Unusual Whales, biotechnology, tax exemption, public improvement, Ocasio-Cortez, stock, Christopher Phelps, Oklahoma, bond, municipal bond, January, privy, Richmond, Josh Hawley, California, stock trading, Anna Moneymaker, Newsweek, Nottingham, Oklahoma County, net worth, Markwayne, Political Science, Nancy Pelosi, Acumen Pharmaceuticals, economic development, Virginia, Kevin Dietsch, Democrat, political science, Washington, D.C., Apple, trustee, Congress, Mullin, Microsoft, House, tax evasion, Warner, Tesla, U.S, Maryland, D.C, Matt Gaetz, state, Adjunct, public, Left, Alzheimer, Despite, New York, Texas, Mark Warner, blind trust, bonds, Petersburg, David O'Brien, Senate, Tulsa County, insider trading, Alexandria, Broken Arrow, stock market, RepresentUS, Oklahoma Senator, Pelosi",2024-02-21,197.41,1.757731958762885
2024-02-20,"Barclays analyst Christine Cho said in a note Tuesday that Tesla's (NASDAQ: TSLA) Powerwall home energy storage product still leads ...
  This is a premium only article. To continue reading this and other premium stock market news articles please sign-in or upgrade to StreetInsider.com Premium below (Free Trial) LEARN MORE
  Member Login",neutral,0.67,"premium, energy storage, StreetInsider.com Premium, articles, StreetInsider.com, Christine Cho, NASDAQ, Trial, Barclays, SolarEdge Technologies, stock market, MORE, Free, Premium, Powerwall, Tesla",2024-02-21,197.41,1.757731958762885
2024-02-21,"Major League Baseball expansion is coming -- it's just a matter of when ... and where.
  Rogers
  Mexico City
  City population:
  Metro area population
  TV market rank : N/A
  Most likely nickname : The Red Devils are a very successful Mexican League team that plays out of the city's biggest ballpark (Alfredo Harp Helu Stadium), and the locals have thrown around the idea of a future MLB team taking that nickname -- though that might not fly given the controversy surrounding the Tampa Bay ""Devil Rays' nickname.
   -- Schoenfield
  San Jose, California
  City population:
  Metro area population
  TV market rank
  Most likely nickname : The mayor's office of San Jose kicked around some names recently, including: Spirit (partly an homage to the Winchester Mystery House, considered one of the most haunted places in the world); Bees (the name of the city's original Class A team, though also fitting with the A's leaving); Sol (in honor of the city's Hispanic heritage); and Innovators (for the city's tech hub). Bradford Doolittle
  Nashville, Tennessee
  City population:
  Metro area population:
  TV market rank:
  Most likely nickname: The Stars ( Music City Baseball has branded its pitch around the city's former Negro Leagues team's name) and the Sounds (the current name of Nashville's Triple-A club) are the clear options.
   - Olney
  Portland, Oregon
  City population:
  Metro area population:
  TV market rank:
  Most likely nickname: Former Nike executive Craig Cheek and former Trail Blazers broadcaster Mike Barrett head the Portland Diamond Project and have decided to avoid a team name for now.
  ",neutral,0.73,"atmosphere, Bradford Doolittle, currency, area, Peel Basin, Tampa Bay, bat, David Schoenfield, Houston Astros, Tesla, Amazon, city, West, Mexico, Mexican League, Mike Barrett, Triple-A, North Carolina, Triangle, Ciara, Steve Starks, PNC Arena, airport, Rogers, Orlando, Utah Bees, imperative, Carolina Hurricanes, Nashville, Tennessee, Rays, Utah, teams, expansion, Disney, Dominican Republic, Hurricanes, NFL, Brazil, team, Louisville, Queen City, Jazz, Austin FC, Schoenfield, Anaheim Ducks, Oakland, ballpark, Bay Area, Seattle Mariners, MLB, Negro Leagues, Billionaire Hurricanes, William Jegher, Alden Gonzalez, City, San Antonio, Texas, case, NHL Hurricanes, Austin, Pittsburgh, Tennessee, Sao Paulo, Pascucci, Apple, MLB commissioner, Charlotte, Truist Field, Buzz, N/A, Knights, Roy Cooper, Lou Pascucci, Tom Dundon, MLS, PDP, Western Hemisphere, White Sox, Las Vegas, NBA, Beehive, Raleigh, Beaverton, Carolina, PCL, Raleigh-Durham-Chapel Hill, TV, Venezuela, Braves, Battery, Supreme Court, United States, Opening Day, Oregon, Russell Wilson, Portland, Rob Manfred, Moody Center, Hispanic, Marlins, Silicon Valley, Montreal, Mexico City, America, Craig Cheek, Sol, toll road, Austin/San Antonio, hotel, Magic, Wasatch Mountains, Rockies, Olney, Beavers, Dundon, Walt Disney, cap, Buster Olney, Charlotte Knights, I-80, park, free agent, Canada, BART, Devil Rays, seating capacity, Expos, basketball, U.S, East, Nike, Colorado, Barrett, Cincinnati, baseball, Cheek, test case, pitch, Disney World, Oakland Athletics, air, Latin America, San Jose, Orlando, Florida, Jordan River, Music City, Trail Blazers, St. Louis, Jesse Rogers, Charlie Perusse, California, Orlando Dreamers, Gonzalez, sister city, Cuba, Park City, Bison, Predators, NWSL, Colorado Rockies, Coors Field, Atlanta Braves, Winchester, Bees, Florida, stadium, Bradford, Triple, Metro, Matthew McConaughey, league, expansion team, Nashville, Cumberland River, PDX, NHL, Atlanta, Arnold Palmer, Spirit, league city, Google, Giants, Bryan Parker, Cutthroats, Cleveland, Olympic Stadium, Matt Mahan",2024-02-22,191.97,-1.7101018893041848
2024-02-21,"jetcityimage

Since I wrote about the electric vehicle [EV] giant Tesla, Inc. (NASDAQ:TSLA) last November, its share price is down by ~19% and even more year-to-date [YTD] (see chart below). With price wars underway, and China's BYD company taking Tesla's spot in the number of vehicles delivered in 2023, its market multiples still look stretched, though. In its biggest Nordic market, Norway, Tesla's share jumped to 20% in 2023 from 12.2% the year before. In a hypothetical extreme case, if Tesla were to exit the Nordic markets, it could almost halve its quarterly YoY growth based on Q4 2023 figures.

 No surprises there, given that a slew of factors were working against during at that time.

",neutral,0.75,"macroeconomic, Source, No surprises, mechanics, income tax, YTD, unionization, BYD company, BYD, NASDAQ, Germany, GM, UAW, Ford, Hold, Price Chart, securities, Seeking Alpha, YoY, last, Europe, Buy, market share, inflation, year, Swedish economy, labor, Norway, Nordic, other, Christiane Benner, U.S, company, Finland, Tesla, Inc, Bloomberg, Metall, Sweden, Strike, Swedish, P/E, General Motors, China, Tesla, net income, IG Metall, Denmark, Tesla, Inc., growth, Labor, Macros, Swedish Union, GAAP P, Nordic countries, BYD Company, GAAP, U.S., collective bargaining",2024-02-22,191.97,-1.7101018893041848
2024-02-22,"The new Mini Countryman is emphatically not mini. Verdict
  Model tested:
  Rating:
   Mini Countryman
  A spacious and practical SUV that combines a performance edge with retro design cues, a sense of fun and a premium sheen
  Good
  Premium but not pretentious
  Spacious and practical
  Sharper handling than many cars in its class
  Bad
  Infotainment might grate after a while
  It's definitely not very mini
  TECHNICAL SPECS
  Model tested:
  Mini John Cooper Works Countryman All4 Sport
  Price:
  £40,425
  Engine:
  4 cyls in line, 1984cc, turbocharged, petrol
  Transmission:
  7-spd automatic
  Driveline layout:
  4WD
  Power
  296bhp
  0-62mph - claimed
  5.6secs
  Top speed (claimed)
  155mph
  Fuel economy
  34.0-36.2mpg
  CO2
  177-188g/km
  BIK tax band
   DESIGN & STYLING
   Pros
  Recognisably a Mini
  Removing chrome elements fits modern design trends
  Cons
  Larger than you expect
  The Countryman continues to use the same multi-powertrain BMW Group UKL2 platform as the closely related BMW X1 and BMW X2 , and it's now being built beside those crossovers at BMW's Leipzig plant, rather than in the Netherlands as previously. It has an official WLTP fuel economy of 34.0mpg (along with CO2 emissions of 188g/km), compared with 38.2mpg for the S All4 and 40.9mpg for the entry-level C.
  So far, we've driven the JCW only in Portugal, and our test route wasn't long enough to assess how accurate that figure is.
  VERDICT
   Verdict
  Model tested:
  Rating:
   Mini Countryman
  A spacious and practical SUV that combines a performance edge with retro design cues, a sense of fun and a premium sheen
  Good
  Premium but not pretentious
  Spacious and practical
  Sharper handling than many cars in its class
  Bad
  Infotainment might grate after a while
  It's definitely not very mini
  The Countryman JCW makes much play of its sporting ambitions, but don't expect a full-on driver's car.
   The challenge in creating a modern Mini is designing something that looks modern but also clearly evokes the 1959 original – and that challenge is heightened when the car in question is a chunky SUV.
  With expectations somewhat in check, this new Countryman is a job well done, at least to these eyes. 1.5 10kWh Cooper SE Classic Auto ALL4 Euro 6 (s/s) 5dr
   £17,198
  miles
  Petrol Plug-in Hybrid
  Automatic
   Mini Countryman 1.6 Cooper D Euro 5 (s/s) 5dr
   £4,660
  miles
  Diesel
  Manual
   Mini Countryman 1.6 Cooper D Euro 5 (s/s) 5dr
   miles
  Manual
  Prev
  Never miss an issue of the world's oldest car magazine – subscribe to Autocar magazine today.",neutral,0.99,"axle, first, Visibility, Good
  Premium, Sharper, Spacious, tuning, four-wheel drive, Autosport, real alternative, SUV, Nissan, Timeless, Classic, turbocharged, Larger, Germany, metre, fuel economy, Pros
  Recognisably, infotainment, Ultimately, BMW Group, Move Electric, Manual, smartphone, Mini Countryman, textile, Bad
  Infotainment, spd, silhouette, Countryman S, Mini brand, speedo, Union Jack, Pros
  Smart, e-bike, turbo, TECHNICAL, Ride, design language, Leipzig, Green, wireless, design, Pros
  Plenty, four-wheel-drive, Jack, torque, BMW, Hybrid, Volkswagen, Nissan Qashqai, Qashqai, motorsport, jingle, Eco, JCW, good, Go Kart, toggle switch, Portugal, minimalist, Volvo, Kart, Engine, Prev, Nintendo, boot, Cooper, hot hatch, tactile, Super Nintendo, C, Racing, slider, James, sampled, Netherlands, Cons, aerodynamic, grille, bespoke, F1 Racing, currywurst, Cons
  Size, Diesel, hatchback, go-kart, LED, ICE Coopers, Tesla, usability, 5dr, INTERIOR, Core, OLED, BMW X1, cubbies, Touchscreen, Motorsport News, Spike, Countryman JCW, four-cylinder, 18 months, 4WD, CO2, EX30, Countryman C, Haymarket, Autocar, Follow, dashboard, Lack, minimalism, radiator, Pros, voice control, SPECS
  Model, Acting, retro, BIK, Verdict
  Model, brisk, polyester, Powertrain, switchgear, Aceman, BMW X2, Sharp, Countryman, recyclable, ICE, petrol, Transmission, Power, touchscreen, Mini, engine, slug, main cabin",2024-02-23,191.97,0.0
2024-02-22,"Your browser does not support the audio tag.   Courtesy Tesla
  Tesla stock is holding up in early trading, while shares of its U.S. electric-vehicle peers were in the tank. What is more, the market for high-end EVs is saturated in the U.S. All-battery EVs from luxury brands, including Tesla, accounted for some 40% of total U.S. luxury-vehicle sales this past year.
   Another reason Tesla stock is outperforming its peers in Thursday trading boils down to pricing. The average price for a Rivian vehicle was $94,000, while Tesla's average price for the fourth quarter was about $44,000.",neutral,0.99,"Rivian, Musk, Write, Wall Street, Rivian Automotive, CEO, riding, Courtesy Tesla, NIO, Future Fund, Elon Musk, BYD, Hong Kong, Advertisement, Lucid, Ford Motor, Rupert Steiner, Tesla, Ford, 52-week, shares, Gary Black, Battery, trading, Al Root, stock, Nvidia, text-to-speech, FactSet, General Motors, market, U.S, semiconductors, tank, Nasdaq Composite, tweet, results, S&P 500, artificial intelligence",2024-02-23,191.97,0.0
