Publication Date,Summary,Sentiment Polarity,Sentiment Confidence,Keywords,stock_date,stock_price,percentage_change
2024-02-19,"Puget Systems Partners with OSNexus to Deliver Scalable, Agile Media Asset Storage Solutions Ideal for Post Production Workflows, Media Asset Management and Archiving
Puget Systems ( www.pugetsystems.com ) today announced it is expanding its product offerings even further with the debut of an entirely new family of custom software-defined storage solutions. Also debuting this week at the HPA Tech Retreat in the Puget Systems booth, the new Puget Storage family is a Software-Defined Storage (SDS) solution that – in partnership with OSNexus – leverages the Quantastor platform to provide scalable and agile media asset storage for both onsite and remote users. The team from Puget Systems will be on-hand in their booth #606 this week at the HPA Tech Retreat Innovation Zone to meet with customers, partners and press and to provide demonstrations of the new storage solutions. Grid technology unifies management of QuantaStor systems across racks, sites and clouds;
 Security : Advanced RBAC, end-to-end encryption support and compliance with NIST 800-53, 800-171, HIPAA, CJIS, and FIPS 140-2 L1 certified;
 Hardware Integrated : QuantaStor is integrated with a broad range of systems and storage expansion units including those from Seagate, Supermicro, and Puget Systems rackmount storage platforms for media and entertainment;
 Scaleable : Integrated with enterprise-grade open storage technologies (Ceph & ZFS);
 Unified File, Block and Object : All major storage protocols are supported including NFS/SMB, iSCSI/FC/NVMeoF and S3.
  Available in a 12-Bay and a 24-Bay 2U form factor, Puget Storage solutions are capable of up to 1.5TB of RAM and provide growing and established studios with simple, flexible storage with end-to-end security.",neutral,0.93,"SDS, scalability, Puget Storage, RAM, RBAC, iSCSI, Software-Defined Storage, NIST, HIPAA, form factor, NFS, Seagate, FIPS 140-2, Quantastor, ZFS, Hardware Integrated, CJIS, Media, Unified File, OSNexus, Asset, QuantaStor, Puget, Systems, Puget Systems, FC/NVMeoF, S3, Deliver Scalable, Storage, Ceph, asset, solutions, software-defined storage, Supermicro, rackmount, end-to-end encryption, ideal, NFS/SMB, MAM, storage",2024-02-20,734.17,-2.0780260086695623
2024-02-20,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips  Aurora Cannabis (NASDAQ: ACB ) stock is falling 6.6% in early trading today
after the company disclosed that its CFO has resigned . King, who will become CFO effective Feb. 21, has spent over 25 years in finance and worked at Bristol-Myers Squibb (NYSE: BMY ), the giant drug maker, for over 19 years. Also noteworthy is that its new CFO worked for many years at a very large, well-known drug maker but appears to have not held a full-time position since July 2023.
   The post ACB Stock Alert: What Is Going on With Aurora Cannabis Shares Today? appeared first on InvestorPlace
  SHARE King left BMY to become Emergent Biosciences' (NYSE: EBS ) VP Finance (FP&A) and Assistant Treasurer, a position she held for about a year.",neutral,0.75,"years, bank, POST, SMCI, MGM, Canaccord Genuity, LinkedIn, Passage Bio, Be Set, King, Larry Ramer, U.S, Fly, “Project Omega, Larry, Stock, Simona King, Biosciences, The firm, cannabis, InvestorPlace, company, Bristol-Myers Squibb, Aurora, Heard Of, CFO, Globes, INTC, ACB, AI, Israel, A Recent, Treasurer, stock, Glen Ibbott, The Fly, NASDAQ, CFO Change, BMY, NYSE, securities, firm, EBS, Aurora Cannabis, Tips",2024-02-21,975.52,12.778182406733022
2024-02-20,"PREMIUM  ONLY $25/MONTH  All BASIC features, plus:  Access to subscriber-only premium articles  Ad-free environment
 Unmoderated comment section
  Premium commentary features including user tiering and comment tracking (coming soon)
  Access to private, invitation-only Zerohedge X account
  Exclusive access to The Market Ear content
  Access to Newsquawk breaking news and market squawks, and discount for real-time commentary
  Early glimpse at all our posts
  Confirming our recent observations ( here here , and most recently here ) that the current epic melt-up is just one mind-blowing gamma squeeze, similar to the one which was orchestrated by SoftBank in the summer of 2020 and one which may well have been orchestrated by the same Japanese conglomerate to send ARM stock crashing higher ), Goldman Sachs' Flow of Funds guru Scott Rubner highlighted in a note this morning that ""the gamma squeeze has been substantial"" , using SMCI call option activity as an example (of which he notes that are dozens)...
  However, he did quietly add that the 'squeeze' was ""to the upside"" and added ""then to the downside"" as we are seeing the first cracks appear in the unstoppable names...",neutral,0.71,"Access, Goldman, features, Unmoderated, epic, BASIC, ARM, Japanese, Exclusive, comment, SoftBank, call option, Newsquawk, first, breaking news, Scott Rubner, downside, conglomerate, unstoppable, guru, Premium, Guru, commentary, gamma, squeeze, Goldman Sachs, Confirming, PREMIUM",2024-02-21,975.52,12.778182406733022
2024-02-21,"Unleashing AI's Next Frontier Through Enhanced Infrastructure  ‘Madame Web' Disappoints Over Long Weekend Box Office  Harmony Biosciences Sinks on FDA Nod
 National Grid Flat on News of Donation
  HSBC Slips on Profit Miss
  Wednesday's stock sentiment will hinge on the technology sector. AMD, which is behind Nvidia technologically on PC graphics cards and AI server systems, will follow NVDA's stock direction.
   EV Stocks Fall
  On Sunday, Albemarle (ALB), a top lithium producer, slashed 203 demand, citing slower EV adoption. After a euphoric multi-year run-up, AMD, Nvidia (NVDA), and SMCI's direction will decide where Nasdaq (QQQ) ends up next.
   Consider avoiding all EV stocks for now.",neutral,0.86,"Nvidia, Stocks, Nio, Unleashing AI, slower, Tesla, Profit Miss, HSBC, NVDA, Lucid, National Grid, EPS, Fisker, Nasdaq, AMD, lithium, FDA, Madame Web, QQQ, hinge, Europe, U.S, GAAP, year, Albemarle, Xpeng, lithium carbonate, AI, ALB, Li Auto, China, demand, XPEV, LCID, prices, Nvidia (NVDA, stock, PC, SMCI",2024-02-22,860.01,-8.330135584548476
2024-02-21,"Artificial intelligence (AI) has emerged as a force to be reckoned with on Wall Street, influencing nearly every industry.
 At the midpoint, this would represent triple-digit revenue and earnings growth over the prior-year quarter
  Moreover, management pointed out that “demand can last for even many decades to come - we may call this an AI revolution.”
  Driven by demand for its AI solutions, the company revised its full-year fiscal 2024 revenue guidance to a range of $14.3 billion to $14.7 billion, up from the previously estimated $10 billion to $11 billion. Rakers has a “hold” rating for SMCI and a target price of $960.
  www.barchart.com
  Here's the Bottom Line on SMCI Stock
  The combined power of Super Micro Computer and AI has the potential to unlock breakthroughs in nearly every industry. Given the stock's already-massive gains, is this goal achievable?
  SMCI's Explosive Growth Drives Fundamentals
  Super Micro Computer's server solutions are known for their exceptional processing power and compact size. SMCI's stock price gain of 750% in just 1 year looks distinctly abnormal, even as the AI rush has resulted in outstanding growth for most tech stocks.",neutral,0.98,"Nvidia, Malaysia, EPS, Intel Gaudi, 2 times, 52-week, Here, AMD, compact, chips, Micro, Aaron Rakers, Super Micro, Wall Street, semiconductor, U.S, H100, Remains Undervalued, Disclosure, capital requirements, CEO, revenue, AI, bank, Gaudi, Intel, Comparatively, Charles Liang, Wells Fargo, stock dilution, Nasdaq Composite, demand, earnings growth, Sushree Mohanty, growth, quarter, Netherlands, Supermicro, Deep Learning, company, earnings, Still Remains, Taiwan, INTC, securities, Nvidia (NVDA, stock, SMCI",2024-02-22,860.01,-8.330135584548476
2024-02-22,"TRIVANDRUM, India Feb. 22, 2024 /PRNewswire/ -- Mettle Networks, a leading innovator in NFV/SDN-based telecommunications solutions, is pleased to
announce the successful testing of its Mettle vBNG on Supermicro (a Total IT Solution Provider for AI, Cloud, Storage, and 5G/Edge) hardware platforms for telecom deployments. This successful testing and integration offer clients valuable insights into pre-tested and certified hardware options, instilling confidence in investing in Mettle vBNG and Supermicro server platforms. This joint pre-testing and validation solidify Mettle Networks' partnership with Supermicro in meeting industry expectations. Our collaboration with Supermicro is a big leap towards this.""
  About Mettle Networks
  Mettle Networks remains at the forefront of NFV/SDN-based IP networking product design and development, with a strong focus on the service provider industry. This joint testing and validation of Mettle vBNG on Supermicro platforms affirm its compatibility on Supermicro server platforms.",neutral,0.72,"Networks, AI, Winners, Logo, Singapore, Supermicro, industry, product design, Strategic Partnerships, Intel, IBM, NFV, Gokul Varma, ecosystem, NFV/SDN, Cloud, 5G/Edge, telecommunications, Media Contact, testing, Storage, hardware, Vijay Nair, Mettle, vBNG, platforms, AWS, Asia, TRIVANDRUM, India, Mettle Networks, interoperability, Edge, PR Newswire, Asia Pacific, network virtualization",2024-02-23,860.01,0.0
2024-02-22,"Key Takeaways Semiconductor and AI-adjacent tech stocks surged Thursday following a fourth-consecutive earnings beat-and-raise from AI leader Nvidia.

 Jefferies analysts forecast Nvidia’s “will become the dominant ecosystem” in the computing industry, in which AI has prompted a “tectonic shift.”

Semiconductor and AI-adjacent stocks surged in early trading, riding the wave of optimism generated by another blowout quarterly earnings report from Nvidia.

 Rising Nvidia Lifts Other AI Stocks

Optimism that the AI boom will benefit not just Nvidia, but also the hardware companies that support AI ecosystems, sent scores of tech stocks higher Thursday.

 Nvidia Cements AI Leadership

However, most analysts in their post-earnings coverage were laser-focused on Nvidia and its unique position as the engine of the AI boom.

 Shares of Super Micro Computer (SMCI), the data center technology company that has seen its shares triple in value this calendar year alone, jumped more than 25%, exceeding even Nvidia’s post-earnings gain.

",neutral,0.63,"more, Tectonic Shift, industry, Jefferies, Data Center, Shares, cloud services, Apple, data center, bullish, Thursday, analysts, NVDA, smartphone, riding, ASML, iShares, datacenter, Chip designer, ecosystem, Applied Materials, year, earnings, data, ASML Holding, Net income, AAPL, Intel, AI, Nvidia (NVDA, Vertiv Holdings, Arm, INTC, semiconductors, Gen AI, Wall Street, Goldman Sachs, VRT, revenue, PC, SOXX, Nvidia, ”

Semiconductor, ARM",2024-02-23,860.01,0.0
2024-02-23,"Technology  AMD's CEO, Lisa Su, will give a keynote at COMPUTEX 2024  By  Raunak Saha  February 23, 2024 
 Mobile Accessories
  Introducing Samsung Galaxy Fit3: Redefining Wellness with Advanced Health Monitoring and Connectivity
   Technology
  AMD amplifies Telecom Collaborations and Unveils Cutting-Edge 5G, 6G, vRAN, OpenRAN Innovations at MWC 2024
   FAQ
  YouTube to MP3 Converters for High-Quality Audio in February 2024
   Social Media
  Top 3 Free YouTube to MP3 Converters in February 2024
  Share
  Facebook
  Twitter
  Pinterest
  WhatsApp
  The much-anticipated COMPUTEX 2024, a premier technology exhibition on the global stage, is set to take place from June 4th to 7th at the Taipei Nangang Exhibition Center Halls 1 and 2.
   Redefining Wellness with Advanced Health Monitoring and Connectivity
   Gaming
  5 BGMI Alternatives To Play In 2024
   Technology
  AMD amplifies Telecom Collaborations and Unveils Cutting-Edge 5G, 6G, vRAN, OpenRAN Innovations at MWC 2024
  Related Stories
   AMD amplifies Telecom Collaborations and Unveils Cutting-Edge 5G, 6G, vRAN, OpenRAN Innovations at MWC 2024
  Technology
  February 23, 2024
   Top 10 Richest Cricket Boards in the World in February 2024
  Cricket
  February 23, 2024
   Top 10 desktop processors under ₹10,000 in 2024 ( February 23)
  top electronics
  February 23, 2024
    Stay tuned!
  Share
  Facebook
  Twitter
  Pinterest
  WhatsApp
  Tags
  AMD
  Lisa Su
  Previous article
  eSports Meets Music: India's Top Gamers and Artists Gear Up for College Rivals Grand Finale
  LEAVE Please enter your email address here
  Website:
  Save my name, email, and website in this browser for the next time I comment.
  ",neutral,0.99,"Facebook, WhatsApp, Cricket Boards, MediaTek, Gaming, Pinterest, cloud computing, Qualcomm, Pro Gamersware, Bollywood, FAQ, foodie, Technology
  AMD, Cricket, Lisa, Email, consumer electronics, Redefining Wellness, Intel, College Rivals, Akismet, pop, smartphones, Galaxy Fit3, industry, globe, MSI, Telecom Collaborations, Moreover, Technology, India, Samsung Unveils, Park Street, tech, Glimpse, Mobile, Samsung, AI, fitness tracker, MP3, Acer, February, REPLY Cancel, ASUS, Samsung Galaxy, MWC 2024, Keynotes, COMPUTEX 2024, eSports, Computex 2024, Kolkata, CEO, ecosystem, Delta, G.Skill, Chair, OpenRAN Innovations, Connectivity, Raunak Saha, artificial intelligence, Computex, Opening Keynote, Connectivity
   Gaming, AMD, Beyond, NXP, Kolkata
  Samsung, Lisa Su, Social Media, Gigabyte, Sustainability, Twitter, World, Top Gamers, COMPUTEX, Built, Su, IEEE, technology, Forums, Innovations, Save, catalyst, YouTube, Mobile Accessories, semiconductor, Supermicro, computing",2024-02-24,860.01,0.0
2024-02-23,"U.S. stocks were mostly higher, with the Dow Jones index gaining more than 100 points on Friday.
  Maravai LifeSciences Holdings, Inc. (NASDAQ:MRVI) shares climbed 57.8% to $8.06 after the company reported better-than-expected fourth-quarter financial results.
   Ventyx Biosciences, Inc. (NASDAQ:VTYX) rose 10.6% to $6.39.
  LegalZoom.com, Inc. (NASDAQ:LZ) climbed 10.5% to $10.87 after the company reported better-than-expected fourth-quarter financial results and issued FY24 revenue guidance.
   Shares of Carvana Co. (NYSE:CVNA) rose sharply during Friday's session after the company reported fourth-quarter financial results.
   Block, Inc. (NYSE:SQ) climbed 16.8% to $79.36 after the company reported better-than-expected fourth-quarter sales results and issued guidance.
  ",neutral,0.6,"Friday, TNDM, POST, EBITDA, SQ, company, Benzinga Pro, stocks, CEO, Dow Jones, LegalZoom.com, Inc, Inc., AKRO, Carvana Co, results, Carvana, Block, Inc, Nirav Tolia, volatility, ATNI, quarter, convertible, VTYX, Inc, UVE, recording, Comfort Systems, Ventyx Biosciences, VIR, Joins LegalZoom.com, Shares, Dow Surges, NASDAQ, U.S, cents, KIND, EPS, MRVI, NYSE, Gyre Therapeutics, RB Global, AerCap, International, Inc, Docebo Inc",2024-02-24,860.01,0.0
2024-02-24,"Fool.com contributor Parkev Tatevosian reviews a question-and-answer session and considers what it could mean for Super Micro Computer (NASDAQ: SMCI) stock investors.

 Should you invest $1,000 in Super Micro Computer right now?

Before you buy stock in Super Micro Computer,…

This story appeared on finance.yahoo.com , . *Stock prices used were the afternoon prices of Feb. 21, 2024. The video was published on Feb. 23, 2024.

",neutral,0.87,"Fool.com, question, stock, Parkev Tatevosian, Stock, contributor, NASDAQ, Micro, Tatevosian, Wall Street, Computer, Parkev, Super",2024-02-25,876.34,-0.9191945458862365
2024-02-24,"Fool.com contributor Parkev Tatevosian reviews a question-and-answer session and considers what it could mean for Super Micro Computer (NASDAQ: SMCI stock investors.
  Should you invest $1,000 in Super Micro Computer right now?
  Before you buy stock in Super Micro Computer, consider this:
  The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now… and Super Micro Computer wasn't one of them. See the 10 stocks
  *Stock Advisor returns as of February 20, 2024
  Parkev Tatevosian, CFA has no position in any of the stocks mentioned. Stock Advisor provides investors with an easy-to-follow blueprint for success, including guidance on building a portfolio, regular updates from analysts, and two new stock picks each month. The Motley Fool recommends Super Micro Computer.",neutral,1,"stocks, Fool, Fool.com, NASDAQ, CFA, Stock Advisor, Wall Street, Stock, Motley, investors, Micro, S&P 500, Computer, Advisor, Tatevosian, Super, Parkev, Parkev Tatevosian",2024-02-25,876.34,-0.9191945458862365
2024-02-25,"In this article, we discuss 16 best Russell 2000 stocks to buy. According to Insider Monkey's fourth quarter database, 34 hedge funds were bullish on Comfort Systems USA, Inc. (NYSE:FIX), up from 24 funds in the prior quarter. According to Insider Monkey's fourth quarter database, 31 hedge funds were bullish on BellRing Brands, Inc. (NYSE:BRBR), compared to 32 funds in the prior quarter.
   According to Insider Monkey's fourth quarter database, 37 hedge funds were bullish on Atkore Inc. (NYSE:ATKR), compared to 35 funds in the prior quarter. According to Insider Monkey's fourth quarter database, 32 hedge funds were long ATI Inc. (NYSE:ATI), compared to 31 funds in the last quarter.",neutral,0.91,"Q3, Steve Cohen, South Carolina, Comfort Systems, Q1 2023, hedge funds, Weatherford International, protein, Hedge, ATI, Qualys, Inc, Carillon Chartwell, Insider Monkey, fire protection, ELF, Russell 2000, NASDAQ, cloud-based, fiscal quarter, Incorporated (NASDAQ:CYTK, Englander, Russell 1000, BNN Bloomberg, New Mexico, stock market, ATI Inc, Acushnet Holdings, Diamond Hill, NXT, BNN, Terry Smith, air conditioning, Vulnerability Management, CHRD, Donald Yacktman, Mario Gabelli, equity, Morningstar Wealth, Bloomberg, United States, Suggested, Atkore Inc, bullish, large, US, Wedbush, Jeffrey Gates, Eldeco, overweight, Russell, macro environment, LSEG Datastream, bear market, P/E ratio, MSCI, quarter, Hedge Funds, Nextracker Inc, Russell Top, solar tracker, NYSE, large-cap, Fundsmith LLP, Marta Norton, QLYS, Sahak, Ben Jacobs, secular, Royce Investments, Israel, Europe, Asia, U.S, Richard Driehaus, Sahak Manuelian, hedge fund, Keys Soulcare, price-to-earnings ratio, funds, Beauty, Inc, cybersecurity, MUR, Qualys, Middle East, energy, Wall Street, HVAC, GAAP EPS, Production, Inc., dividend, Canada, ATKR, ZEUS, company, Liberty Park, short positions, Americas, IBM, Edelco, peak, small, LPF, caps, plumbing, Eddy County, Abercrombie, nutrition, Acushnet, LP, small-cap, market, IT security, inflation, P/E, equity trading, BRBR, elf, small caps, Millennium Management, MSCI Europe, Asia-Pacific, Southeast, S&P 500, Hollister, Skin, Comfort System, small-cap stocks",2024-02-26,851.11,-1.3708948478457412
2024-02-25,"In this article, we discuss 16 best Russell 2000 stocks to buy. According to Insider Monkey's fourth quarter database, 34 hedge funds were bullish on Comfort Systems USA, Inc. (NYSE:FIX), up from 24 funds in the prior quarter. According to Insider Monkey's fourth quarter database, 31 hedge funds were bullish on BellRing Brands, Inc. (NYSE:BRBR), compared to 32 funds in the prior quarter.
   According to Insider Monkey's fourth quarter database, 37 hedge funds were bullish on Atkore Inc. (NYSE:ATKR), compared to 35 funds in the prior quarter. According to Insider Monkey's fourth quarter database, 32 hedge funds were long ATI Inc. (NYSE:ATI), compared to 31 funds in the last quarter.",neutral,0.85,"Eldeco, Hedge Funds, price-to-earnings ratio, fire protection, small caps, inflation, hedge funds, company, Richard Driehaus, ELF, Jeffrey Gates, Royce Investments, Middle East, Terry Smith, Russell Top, Nextracker Inc, ATKR, hedge fund, Weatherford International, Wall Street, secular, Sahak Manuelian, small-cap stocks, market, Atkore Inc, Comfort, energy, Acushnet, Acushnet Holdings, MSCI, New Mexico, short positions, bullish, IBM, Insider Monkey, Donald Yacktman, Diamond Hill, Russell, air conditioning, Inc., Asia-Pacific, Incorporated (NASDAQ:CYTK, US, ATI Inc, NYSE, overweight, S&P 500, Vulnerability Management, Keys Soulcare, LSEG Datastream, plumbing, Liberty Park, funds, Edelco, Morningstar Wealth, Bloomberg, cloud-based, cybersecurity, Asia, ATI, South Carolina, MUR, Marta Norton, Carillon Chartwell, quarter, CHRD, Englander, Russell 1000, Production, U.S, dividend, Comfort System, peak, MSCI Europe, P/E, solar tracker, equity trading, Suggested, HVAC, LPF, fiscal quarter, QLYS, Abercrombie, equity, Hollister, Qualys, Inc, Israel, Beauty, Inc, Eddy County, protein, Russell 2000, macro environment, Q1 2023, ZEUS, elf, small-cap, Q3, nutrition, Ben Jacobs, Qualys, BNN, Canada, BNN Bloomberg, Wedbush, United States, Europe, Skin, stock market, BRBR, caps, bear market, Southeast, Comfort Systems, LP, IT security, NXT, GAAP EPS, Disclosure: None, large-cap, Hedge, small, Millennium Management, Steve Cohen, P/E ratio, Americas, Fundsmith LLP, NASDAQ, Sahak",2024-02-26,851.11,-1.3708948478457412
2024-02-26,"iLexx/iStock via Getty Images

Arm Holdings (NASDAQ:ARM) reported an exceptional top-line beat and raise to finish off eFY24 with high sales growth and margin strength. In terms of business strength, I believe Arm will experience strong, high-quality growth both at the top and bottom line in eFY24 and eFY25; however, I do not believe that the growth justifies this premium, especially when compared to peer semiconductor designers like Nvidia (NVDA). Even if smartphone sales remain flat in CY24, Arm will reap benefits from sales of the higher end devices as every premium smartphone model will be using V9, resulting in higher royalties on the flat volumes. On the consumer side, I believe that the broader market might be overly-optimistic in terms of growth for CY24 (eFY25) as consumers continue to face high inflation rates across everyday items that may impact spending in electronics. I believe the firm will experience strong tailwinds on higher-value chipsets as more firms adopt advanced infrastructure to run AI applications.",neutral,0.98,"Nvidia, smartphone, inflation rate, OECD, NASDAQ, strength, Operations

Arm, iLexx/iStock, Microsoft (MSFT, Q4’24, TTM, ARM, NVDA, Q3’24, S24, CTA, Counterpoint Research, significant, growth, data center, V8, consumer, Palantir, Nvidia (NVDA, ADAS, Samsung, Gotten Ahead, strong, wearables, Grace Hopper, Google, CY24, Arm, GenAI, bearish, sales, royalties, macroeconomic, CY24, Getty Images, Galaxy S24, pullback, Arm, smartphones, consumer confidence, epicenter, higher, semiconductor, CY24 (eFY25, devices, transit, Graviton, inflation, US, Qualcomm, AI, Cobalt, eFY24, Microsoft, chips, NPUs, full force, Gemini",2024-02-27,816.54,-0.42195121951219955
2024-02-26,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips  As I pointed out in a previous column, the Street has become significantly
less fearful of small-cap stocks and medium-cap stocks than in 2022 and the first 10 months of 2023. Also importantly, a huge percentage of small-cap and mid-cap names got crushed in 2022 and the first 10 months of 2023, so the impact of higher rates was more than reflected in their stocks. The Real Reasons for the Underperformance
  Many pundits and traders have said that the Russell 2000 underperformed because of the inferior fundamentals of small-cap names and because higher interest rates are hurting smaller firms more than larger ones.
   Therefore, I believe as the Street becomes more bullish and less afraid of high interest rates, small-cap and mid-cap stocks will rally.
   But they are still sure higher rates will crush the vast majority of small stocks and mid-cap names.",neutral,0.62,"IPO, SMCI, Tips, Rivian, small, huge, caps, skepticism, POST, Israel, small-cap stocks, stock market, short selling, small caps, U.S, Sheila Bair, Wall Street, positive, firms, INTC, shorting, Larry, The Fly, catalysts, Fly, Ken Fisher, Federal Reserve, InvestorPlace, large, Larry Ramer, Russell 2000, John Templeton, pessimism, Bull, NYSE, Get Ready, MGM, Washington, RIVN, mid-cap, Fed, euphoria, bullish, stocks, AI, large-cap, names, fiscal year, small-cap, S&P 500, BlackBerry, BB, America, rates, NASDAQ, Globes, manager, Russell, reliant",2024-02-27,816.54,-0.42195121951219955
2024-02-27,"Steamboat Capital Partners LLC lowered its position in Super Micro Computer, Inc. (NASDAQ:SMCI - Free Report) by 46.6% during the 3rd quarter, according to the company in its most recent Form 13F filing with the SEC. Rosenblatt Securities lifted their price target on Super Micro Computer from $700.00 to $1,300.00 and gave the company a ""buy"" rating in a research report on Tuesday, February 20th. View Our Latest Research Report on SMCI

Insider Activity at Super Micro Computer

In related news, Director Robert L. Blair sold 800 shares of the business's stock in a transaction dated Tuesday, December 5th. Wedbush lifted their price target on Super Micro Computer from $250.00 to $530.00 and gave the company a ""neutral"" rating in a research report on Tuesday, January 30th. Finally, Barclays lifted their price objective on Super Micro Computer from $691.00 to $961.00 and gave the company an ""overweight"" rating in a research note on Tuesday, February 13th.",neutral,0.49,"Form, EPS, Computer, market cap, Wedbush, United States, While, IFP, PE, blade, institutional investors, NASDAQ SMCI, PE ratio, NASDAQ, Wall Street, Super, Europe, open architecture, MarketBeat, moving average, Asia, stake, Shares, January 30th, SEC filing, HoldingsChannel.com, SEC, Micro, price, quarter, The firm, institutional investor, hedge funds, investment analyst, Rosenblatt Securities, Barclays, company, SVP, overweight, equity, SMCI, shares, stock",2024-02-28,866.12,3.2324195470798576
2024-02-27,"The spirit of Grace Hopper will live on at NVIDIA GTC. System makers will show more than 500 servers in multiple configurations across 18 racks, all packing NVIDIA GH200 Grace Hopper Superchips. The new servers are in addition to three accelerated systems using MGX announced at COMPUTEX last May - Supermicro's ARS-221GL-NR using the Grace CPU and QCT's QuantaGrid S74G-2U and S74GM-2U powered by the GH200.
  Supermicro's ARS-111GL-NHR with nine hot-swappable fans is part of a portfolio of air- and liquid-cooled GH200 and NVIDIA Grace CPU systems.
  MGX Speeds Time to Market NVIDIA MGX is a blueprint for building accelerated servers with any combination of GPUs, CPUs and data processing units (DPUs) for a wide range of AI, high performance computing and NVIDIA Omniverse applications.",neutral,0.9,"DPU, Supermicro, bays, systems, M.2, online shopping, MGX, ARS-221GL-NR, Hopper, water-cooled, liquid-cooling, stack, XH23-VG0-MGX, Inventec, Wistron, CEO, GIGABYTE, computing revolution, GTC, media streaming, Wiwynn, Lenovo, cloud, ARS-111GL-NHR, PCIe, ASUS, MGX Pavilion, GH200 Superchips, BlueField, sampler, AI, models, Grace, MLPerf, GPUs, AS201, H100, IU, QuantaGrid, hot-swappable, Tensor Core, CPU, NVIDIA Omniverse, NVIDIA, data, mainframe, MECAI, GH200, memory, LinkX, hardware-accelerated, liquid-cooled, Spotlight Here, H100 GPU, air, Foxconn, Jensen Huang, Time, NVMe, System, Grace Hopper, servers, data center, hybrid, NVIDIA GTC, data analytics, SV7200H, QCT, QuantaGrid S74G-2U, liquid cooling, GPU, COMPUTEX",2024-02-28,866.12,3.2324195470798576
2024-02-28,"Summary  Super Micro has seen stellar results driven by the AI revolution, with strong growth and expanding capacity.
  Negatives/risks
  Massive Capex and investment required to keep pace with demand
  $600M financing and still need for more working capital
  Competition
  AI inferencing moving to the edge
  Low gross margin
  Low operating margin
  Valuation
  Capital needs
  Capacity expanded to 4K racks per month and is likely to reach 5K per month at the end of FY24 (June/24).
   Margins
  Non-GAAP gross margin took a 150bp hit to 15.5% because of a 65% utilization rate and what we believe is using pricing to gain new customers (Q2/24CC):
  The Q2 non-GAAP gross margin was 15.5%, which was down quarter-over-quarter from 17% as we continued to focus on winning strategic new designs and gaining market share.
   ""Growth was driven by AI/GPU and rack-scale total IT solutions, which again represented over 50% of total revenues this quarter, with AI/GPU revenues in both the enterprise/channel and the OEM appliance/large data center verticals."" Capacity expanded to 4K racks per month
  The guidance is remarkable as it implies sequential growth in Q3 (which is normally the seasonally weak quarter) and the implied guidance for Q4 is $4.82B.
  The FY24 revenue guidance is a huge increase from the previous $10-$11B range.
  ",neutral,1,"tailwind, SuperMicro, B100, Dan Victor, Massive Capex, China, FY24, June/24, TAM, OEM, Racksale, Conclusion, customers, agnostic, 4K, Gaudi, NVIDIA, Inventec, Competitive advantage, AMD, margin, CC, Wiwynn, GPUs, outflow, automation, factory occupation, Super Micro, Q2/24CC, 150bp, 2.4X, ISVs, gross margin, Net income, Trending News, quarter, cloud, data center, GPU, ODM, Grace Hopper, Non-GAAP, One, GAAP, Liquid cooling, Chetan Woodun, Super, Generative AI, SHU, Capacity, Q3, Q3 EPS, convertible, AI, SMCI Stock, Nvidia, H2/24, Japan, market cap, Margins, growth, CapEx, SA, Supermicro, SMCI, NASDAQ, Negatives, EPS, AI Chip, more, Operating income, Valuation
  Capital, gross, Competitive, Gross margin, Related Stocks, GAAP EPS, Capex, Asian, price level, Quanta, secular, H100 GPU, Victor, GAAP OpEx, market share, competitive advantage, L40S Inferencing, AI/GPU, Management, Summary, hardware virtualization, AMD MI300X/MI300A, US, Valuation
  Management, Trending Analysis, Intel, Asia, Greater, market",2024-02-29,905.48,2.6761010568331316
2024-02-28,"News provided by  InvestorsObserver  Feb 28, 2024, 9:31 AM ET  NEW YORK Feb. 28, 2024 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for NVDA, PLTR, SMCI, EPAM, and MRVL.
  Click a link below then choose between in-depth options trade idea report or a stock score report.
   The report shows all vital aspects of each option trade idea for each stock.
   NVDA: https://www.investorsobserver.com/lp/pr-options-lp-2/?stocksymbol=NVDA&prnumber=20240228
   PLTR: https://www.investorsobserver.com/lp/pr-options-lp-2/?stocksymbol=PLTR&prnumber=20240228
   SMCI: https://www.investorsobserver.com/lp/pr-options-lp-2/?stocksymbol=SMCI&prnumber=20240228
   EPAM: https://www.investorsobserver.com/lp/pr-options-lp-2/?stocksymbol=EPAM&prnumber=20240228
   MRVL: We have a wide range of tools to help investors make smarter decisions when investing in stocks or options.
  ",neutral,0.62,"options, NVDA, Wall Street, EPAM, PLTR, EPAM Systems, NEW YORK, AM, Click, trading strategies, Wall, report, Marvell, Marvell Technology, Street, InvestorsObserver, trade, multimedia, SMCI, NVIDIA, stock, Palantir Technologies, tools, MRVL",2024-02-29,905.48,2.6761010568331316
