Publication Date,Summary,Sentiment Polarity,Sentiment Confidence,Keywords,stock_date,stock_price,percentage_change
2023-10-26,"Published Oct 26, 2023 09:49  Updated Oct 26, 2023 09:59
 (Reuters) - Social media platform X, formerly known as Twitter, is launching an early version of video and audio calling for some users, according to chief technology officer and owner Elon Musk, as the billionaire pushes for X to become an ""everything app"".
   Musk described a post on the platform instructing users on enabling the feature as an ""Early version of video & audio calling on X"".
   After rebranding Twitter as X, Musk signaled he would turn the platform into a super-app, offering a range of services from messaging and social networking to peer-to-peer payments.
   The latest functionality comes amid a series of new features and changes to the platform's core experience under Musk, who acquired the social media company nearly a year ago.
   Teasing the feature in August, Musk had said users would not need a phone number for the features, which will be available on Apple (NASDAQ: AAPL )'s iOS, Google (NASDAQ: GOOGL )'s Android and personal computers.
  ",neutral,0.94,"Reuters, Musk, platform, iOS, Twitter, billionaire, feature, Elon Musk, Google, features, Apple, Android, video calling, social, peer-to-peer, audio, video, media, Social media, social media, NASDAQ, social networking, users",2023-10-27,168.22,0.0
2023-10-27,"A scene from “Killers of the Flower Moon,” now screening in Telluride at The Nugget through Nov. 2. (Photo courtesy of Apple + TV)
 The movie script differs from the book, “Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,” written by David Grann (2017), and the film has a different resonance with the focus on the Osage and less on the FBI.
  The film manifests the perspective of a white man believing that the “savages” would’ve died eventually, and the money was always going to be controlled by white people. Robert De Niro, in his 20th film with Scorsese, gives King the quiet force of complete confidence. When Robert De Niro’s character, William “King” Hale, has decided to burn his property down to collect the insurance money, the figures working amongst the flames recall paintings depicting tortured souls in hell (like Renaissance painter Bosch).",neutral,1,"American tragedy, Molly, Civil War, Italian American, diabetes, Colorado, plague, Renaissance, Oklahoma, God, insurance, Ernest Burkhart, Lily Gladstone, dance, mantle, coyote, whiskey, anthology film, Nugget, Native American, Osage Hills, King, Telluride, Martin Scorsese, wise eyes, Ernest, Gladstone, FBI, stern, Leonardo DiCaprio, Eric Roth, money, David Grann, machinations, Osage, Killers, film, films, Osage Nation, poison, Scorsese, white, resonance, Apple, oil, simple man, Moon, Bosch, surreal, DiCaprio, Photo",2023-10-28,168.22,0.0
2023-10-27,"DENVER (October 26, 2023) /OUTDOOR SPORTSWIRE/ – It is big bucks and big laughs with the Buckmen from the hit series Buck Commander, streaming now on MyOutdoorTV. MOTV brings more content from the Buckmen to viewers over the next three years with seasons 1-10 available now, and more seasons including JUST SHOT ä: Buck Commander coming soon. “We are pushing over 200 episodes of Buck Commander on MOTV over the next few years, so viewers will get their fill of all the exhilarating hunting journeys with Willie Robertson and crew,” shared Sr. Vice President and MOTV General Manager Sean Luxton.
  MOTV is powered by the four networks, along with additional exclusive content available from Outdoor Sportsman Group’s established integrated media arm that includes 15 category-leading outdoor magazines, such as: Guns & Ammo, Game & Fish, Petersen’s HUNTING, In-Fisherman and 20 top websites. About MyOutdoorTV (MOTV): MyOutdoorTV is the No. 1 global subscription streaming platform from Outdoor Sportsman Group created just for outdoor lifestyle enthusiasts.",neutral,1,"iOS, Apple IOS, MLB, Samsung SmartTV, Smart, Buck Commander, Buckmen, Catch, MOTV, Outdoor Channel, content, MOTV Originals, Xfinity Flex, SmartTV, Vice President, Luxton, Ryan Langerhans, Xumo, Xfinity X1, Amazon Fire, HuntStream, DENVER, MeatEater Channel, Xbox, YouTube, hunting, Tyler Farr, SHOT, Vizio SmartTV, MOTV General, Jason Aldean, Parker Amos, Comcast, Channel, Luke Bryan, Tombo Marin, Vizio, Sportsman Channel, Cox, Sean Luxton, available, country music, LG SmartTV, Adam LaRoche, Buck, DEVICES, Sr, Sportsman, Canada, Android, Amazon Channels, Apple TV, Samsung, IOS, Apple, YouTube TV, App Store, MyOutdoorTV, exclusive, Willie Robertson, Roku, Commander, Flex, LG",2023-10-28,168.22,0.0
2023-10-28,"By Jenni McKnight  14 hours ago  Kelly Clarkson appears to be living her best life since relocating to New York City and has recently stunned her fans with her dramatic weight loss
 The 41-year-old has been showing off her slimmed-down physique on ' The Kelly Clarkson Show' after kicking off the fifth season last week, but this time from her brand studios in Rockefeller Center – and while her return to TV has been welcomed, it's her smaller frame that has been making headlines.
   The 'Whole Lotta Woman ' singer has been highlighting her weight loss in figure-hugging outfits, but her latest look really showed off Kelly's new curves.
   View this tweet on Twitter
  Kelly has yet to speak about her new figure, but she has been open in the past about her fluctuating weight, revealing that she was diagnosed with an autoimmune disease and thyroid problem in 2006.
   My bloodwork came back, and I haven't been on my medicine since like February.""
   Kelly also tries to make healthier food choices but admits it is expensive.",neutral,0.89,"Rockefeller, pleather, 14 hours, Jenni McKnight, Kelly, Brandon Blackstock, Olivia Rodrigo, Hollywood, Steven Gundry, Twitter, air, Halloween, Stronger, Rockefeller Center, physique, LA, Olivia, weight, show, singer, Clarkson, knockout, autoimmune disease, medicine, Big Apple, thyroid, Vampire, weight loss, neckline, blood, U.S, Kellyoke, tweet, Kelly Clarkson, Center",2023-10-29,170.29,0.7513903680037758
2023-10-28,"Be sure to watch us at 6 p.m. Saturday on the 11Alive News app, or stream us on 11Alive + on your Roku, Amazon Fire TV or Apple TV.
  How to watch 11Alive News at 6 p.m. on Saturday
  Download our streaming app on Roku, Fire TV or Apple TV
  Download the 11Alive News mobile app and click on the ""watch"" tab at the bottom of the home page of the app
  Watch the live stream right here on at 6 p.m.
  Which 11Alive newscasts will be affected?
  Saturday, Oct. 28 at 6 p.m. ATLANTA — Due to college football coverage this Saturday, 11Alive News at 6pm newscast will be online and streamed on our platforms this Saturday, Oct. 28.
   11Alive viewers can still get updates on the latest breaking news and top headlines of the day during a 15-minute, streaming-only newscast on all of 11Alive's digital platforms. Notre Dame will take on Pittsburgh at 3:30 p.m. on 11Alive.",neutral,0.5,"News, viewers, digital, Fire TV, Pittsburgh, breaking news, mobile app, 11Alive News, college football, p.m., live stream, Apple TV, Download, News p.m., newscast, breaking, Notre Dame, Saturday, Wisconsin, Roku, updates, news, Ohio State, ATLANTA, Big Ten, latest",2023-10-29,170.29,0.7513903680037758
2023-10-29,"After revealing the brutal truth behind his years of drink and drug addictions, Matthew Perry has died aged 54 in a suspected accidental drowning in his home jacuzzi.
 Matthew, who found fame playing Chandler Bing on ‘Friends’ is thought to have drowned in a jacuzzi, according to a report from TMZ, while one of his close pals told the Daily Mail his closest pals are in a state of “total shock”. Matthew spent 10 seasons playing Chandler on ‘Friends’ while struggling with a string of addictions.
  Troubled Matthew Perry has died aged 54 in a suspected accidental drowning at his home jacuzzi.
  “We’re told when the assistant returned about two hours later, he discovered Matthew unresponsive and called 911.”
 TMZ’s sources said emergency workers “rushed over on a call for cardiac arrest” and it is unclear where exactly on the grounds of the actor’s house he was found dead.
 ",negative,0.99,"addiction, actor, faeces, overweight, house, TMZ, Chandler, heart attack, fans, Candid, Daily Mail, jacuzzi, Matthew Perry, Vicodin, pals, opiate, goatee, gastrointestinal perforation, physical activity, Friends, Lovers, Los Angeles, colon, brutal truth, home, Instagram, addictions, Heartbroken, social media, Matthew, sources, Chandler Bing, cardiac arrest, Friends, peak",2023-10-30,170.77,0.8385001476232748
2023-10-29,"After revealing the brutal truth behind his years of drink and drug addictions, Matthew Perry has died aged 54 in a suspected accidental drowning in his home jacuzzi.
 Matthew, who found fame playing Chandler Bing on ‘Friends’ is thought to have drowned in a jacuzzi, according to a report from TMZ, while one of his close pals told the Daily Mail his closest pals are in a state of “total shock”. “We’re told when the assistant returned about two hours later, he discovered Matthew unresponsive and called 911.”
 TMZ’s sources said emergency workers “rushed over on a call for cardiac arrest” and it is unclear where exactly on the grounds of the actor’s house he was found dead.
  Despite saying he had kicked his drug and drink habits, Matthew had often sparked concern for his health by being seen out and about looking overweight and dishevelled. Matthew spent 10 seasons playing Chandler on ‘Friends’ while struggling with a string of addictions.
 ",negative,0.99,"actor, overweight, house, TMZ, Chandler, heart attack, fans, Daily Mail, jacuzzi, Matthew Perry, pals, physical activity, Los Angeles, drink, brutal truth, home, Instagram, Heartbroken, social media, Matthew, sources, Chandler Bing, cardiac arrest, Friends",2023-10-30,170.77,0.8385001476232748
2023-10-30,"The late 'Friends' actor, who died unexpectedly on Saturday, stepped out with a pal at The Apple Pan in Los Angeles on Oct. 21
 Just one week before his sudden death, Matthew Perry enjoyed an outing with a friend at a popular Los Angeles diner.
   “He was a good guy, very nice,” a restaurant source tells PEOPLE of a previous visit the Friends star made to The Apple Pan, which is popular among celebrities like Leonardo DiCaprio
  Adds the source of Perry's low-key demeanor: “It was a busy day, but people weren't really looking at him.”
  Related: Matthew Perry's Friends and Costars React to His Death: 'Shock and Sadness Prevail'
  TheImageDirect
  Following news of his death, the star's family mourned his loss in a statement shared exclusively with PEOPLE.
   Related: Matthew Perry Fans Honor Late Actor with Tributes at Chandler Bing's Friends Apartment in N.Y.C.
  “We are devastated by the passing of our dear friend Matthew Perry,” Warner Bros. TV, which produced Friends, said in a statement.
   You all meant so much to him and we appreciate the tremendous outpouring of love.""
  Related: Matthew Perry's Parents: All About His Dad John, Mom Suzanne and Stepdad Keith Morrison
  Angela Weiss/Getty
  Perry was found dead at his Los Angeles-area home, with TMZ reporting that first responders had been called to the home for cardiac arrest but that no drugs were found at the scene and no foul play was suspected.
   A Los Angeles Police Department spokesperson later told PEOPLE that officers responded to a call at Perry's address regarding the death of a male in his 50s, though authorities would not confirm the identity of the deceased.
  ",positive,0.82,"Angeles, gifted, Angela Weiss, Chandler Bing, Matthew Perry, Dad John, Getty, social media, Warner Bros., Instagram, Nice, drama film, Sadness Prevail, React, hot tub, Tributes, Unworthy, TMZ, PEOPLE, cardiac arrest, N.Y.C, Los Angeles, Santiago Felipe, Perry, Friends, Batman, star, Leonardo DiCaprio, news, source, actor, Matthew, People news, Santiago, TheImageDirect, family, Mom Suzanne, The insider, pal",2023-10-31,173.97,1.736842105263157
2023-10-30,"SYDNEY : Asian share markets were mixed on Monday as Israel's push into Gaza stirred fears of a wider conflict ahead of central bank meetings in the United States, Britain and Japan, the latter of which might see a policy tightening. The earnings season also continues with Apple, Airbnb, McDonald's, Modern
 Summary by Ground News
  Asian shares have slipped as Israel's push into Gaza stirred fears of a wider conflict. The earnings season also continues with Apple, Airbnb, McDonalds, Moderna and Eli Lilly & Co among the many reporting this week.",neutral,0.84,"United States, Modern
 Summary, mull, Eli Lilly, tickets, McDonald, discounts, Airbnb, central bank, Asian, McDonalds, Ground News, exclusive, movie, Asia, Britain, Middle East, Moderna, Japan, SYDNEY, Apple, Gaza, meetings, Israel, central, bank",2023-10-31,173.97,1.736842105263157
2023-10-31,"Pakistan and Bangladesh will be in action on Tuesday after another eventful start to the week in the ODI World Cup.

 The Pakistan and Bangladesh match of the ODI World Cup 2023 will be broadcasted live in multiple languages (English, Hindi, and Vernacular) across the Star Sports Network.

 Which TV channel in India will telecast PAK vs BAN?

Star Sports Network has acquired the rights to broadcast the ICC ODI World Cup 2023. The ICC ODI World Cup 2023 game between Pakistan and Bangladesh is scheduled to kickstart at 14:00 IST (+5:30 GMT).

 The ICC World Cup 2023 game between Pakistan and Bangladesh will be played on Tuesday, October 31, 2023.",neutral,0.63,"INR, World Cup, Disney+, ODI, Star Sports, India, cricket, The ICC, INR prizes, Hindi, Hotstar, IST, Bangladesh, Bet, Eden Gardens, Disney, World, talking point, past, Cricket, Apple, Country TV, ICC, GMT, BAN, Ready, live stream, mobile app, Kannada, Kolkata, formidable, Tamil HD, Dafabet, match, game, Telugu, Pakistan",2023-11-01,177.57,1.1679580674566903
2023-10-31,"Apple has launched a groundbreaking MacBook Pro lineup featuring the M3 family of chips: M3, M3 Pro, and M3 Max. The new 14-inch MacBook Pro equipped with M3 is perfect for a broad range of users, from aspiring creatives and students to entrepreneurs, delivering sustained performance in professional apps and games. With a robust GPU and powerful CPU, the M3 Max laced MacBook Pro supports extreme workflows and multitasking across professional apps. With a redesigned GPU architecture and an enhanced CPU, the M3 chips bring unprecedented performance and remarkable capabilities to MacBook Pro. The M3 Pro and M3 Max chips serve power users like coders, creatives, and researchers, by providing superior performance, additional unified memory support, and enabling more demanding workflows.",neutral,1,"memory, unified memory, nanometer, cent, MacBook Pro, apps, M3 Pro, M3, alloy, recycling, sound system, chips, Apple, models, sustainability, machine learning, GPU, CPU, MacBook, hardware-accelerated, games, 1080p, Mac, performance, M3 Max, professional, battery, aluminium, soldering, tin, multitasking, gold, 3D, GST, ray tracing",2023-11-01,177.57,1.1679580674566903
2023-11-01,"Twiggy Forrest’s daughter Sophia has shared a series of loved-up snaps on holiday with fiancée Zara Zoe ahead of their big wedding day.

 Just days before the Forrests’ billion-dollar breakup, Sophia flaunted a picture-perfect life via Instagram, sharing photos of a raving romance with Zara and life behind the scenes on the Summer Bay set, with no signs of the family breakdown.

 Sophia broke the news of their engagement in April last year, sharing a video on Instagram of Zara flashing a diamond ring.

 Sophia also posted a photo acknowledging her birthday and how lucky she was to spend it with the love of her life.

 “Moments before lobster rolls and chowder arrived,” Sophia captioned the photo.

",neutral,0.65,"State, Apple Isle, Cataract Gorge, Zoe, non-binary, romance, ring, Launceston, Zara Zoe, knot, photos, Andrew, wedding, Summer Bay, Tasmania, Sophia, family, Twiggy, Nicola, Instagram, Another year, Grace, magnate, diamond, Adding, Twiggy Forrest, Wineglass Bay, pair, chowder, Apple, photo, Zara, Forrests, lobster, life, Sophia Forrest",2023-11-02,176.65,1.3831496786042219
2023-11-01,"Riyadh ""Riyadh Daily""  On Monday, October 30, at Apple's Scary Fast special event unveiling the all-new MacBook Pro with the M3 family of
chips and 24-inch iMac with M3, there was an unseen star of the show working behind the scenes. “This year, iPhone 15 Pro Max was supercharged with the ability to record ProRes to an external drive, and Apple Log, our flavor of a format that all of the very high-end digital cameras shoot,” says Wozniak.
   Capturing footage with multiple iPhone 15 Pro Max devices, the team utilized the integration between iPhone 15 Pro, the Blackmagic Camera app, and Tentacle Sync, showcasing the true power of the Apple ecosystem. iPhone 15 Pro Max enables creatives to capture in ProRes up to 4K60 fps to an external drive with Apple Log encoding, which allows even more detail to be preserved for post-production color grading. The iPhone 15 Pro Max camera system offers the best video in a smartphone, with its quality rivaling those of professional video cameras.",neutral,1,"Jeff Wozniak, supercharged, Transformers, color grading, fps, Workflow, smartphone, event, Jon Carr, production, post-production, James Foley, ecosystem, M3, iPhone, director, iMac, Wozniak, MacBook Pro, Top Gun, Fast, Moon, Lincoln, Brian Oakes, Maverick, Scary, timecode, Bluetooth, Jim, Blackmagic Camera, digital, Oakes, Mac, Max, Avatar, documentary film, chips, Apple, Capturing, Macs, Tentacle Sync, Riyadh, smartphones, Beastgrip, Terminator, video, Carr, Scary Fast, drone, star",2023-11-02,176.65,1.3831496786042219
2023-11-02,"Summary  Live Updates  #CNBCTV18Market | GIFT Nifty trading with a premium of more than 150 points from Nifty Futures' Wednesday close, indicates a gap-up start for the Indian market The Dow Jones gained over 220 points overnight, while the S&P 500 ended with gains of over a percent.
   Benchmark indices on Wall Street ended higher overnight after the US Federal Reserve held interest rates for the second time in a row. We will bring to you all the latest happenings in the market though the trading session.
   The Kospi is trading 1.6% higher after consumer prices in South Korea accelerated for the third straight month in October.",neutral,0.63,"Nifty, earnings, hiking, Nasdaq, Dow Jones, The Nikkei, Nifty Futures, higher, Asian, inflation, Topix, Benchmark, S&P 500, Federal Reserve, Kospi, Live, gains, Wall Street, CNBC, Nikkei 225, Good Morning, market, points, CNBC-TV18, Fed, Apple, comfort, Summary, Kosdaq, South Korea, volatility, pic.twitter.com/HZxMzd4AYC",2023-11-03,176.65,0.0
2023-11-02,"Apple Watch 10 just tipped for two major health upgrades  The next Apple Watch will likely be even more focused on your well-being thanks to two important new health monitoring functions.
 In addition to hypertension and sleep apnea monitoring, the company is also looking into bringing customized workout and nutrition information to user's Apple Watches. The future of Apple health and fitness
  While we'll have to wait for noninvasive glucose monitoring, Apple appears to be moving in the right direction when it comes to customer wellness.
   The hypertension monitoring feature uses a new sensor to detect when a user's blood pressure is too high or too low based on their baseline over time. However, due to a myriad of reasons, including the complexities of the US healthcare industry and a desire not to tarnish Apple's reputation with unreliable features, the first Apple Watch was pretty limited in its wellness capabilities.
  ",neutral,0.59,"smartwatch, tarnish, fitness, Bloomberg, health, Apple Watches, nutrition, iPhone, Tom's Guide, systolic, monitoring, battery, wearables, ECG, glucose, Watch, Apple Watch, US, sleep, diabetic, healthcare industry, Apple, Video Pro, blood, crown, holy grail, heart failure, user, Watches, fitness tracker, sleep apnea, hypertension, oxygen, diastolic, blood pressure, healthcare, stroke",2023-11-03,176.65,0.0
2023-11-03,"SLING TV Features Include: Live Sports Scores, Apple Purchase Capability, User Profiles and In-App ""One Click"" Content Purchase Upgraded User Experience to Watch Favorite Programming and Entertainment
Sling Television (PRNewsfoto/Sling TV L.L.C.)
  New Features: ABOUT SLING TV",neutral,0.95,"Features Include, Programming, User Profiles, Sling, Purchase, Scores, SLING TV, Sports, Favorite, Sling TV, Apple, Features, SLING, User",2023-11-04,176.65,0.0
2023-11-03,"How many times have you gotten a gift, and it was so impractical that you either regifted it or just put it aside and watched it collect dust over time? $50 at Nimble

Logitech Logitech MX Keys Mini for Mac Logitech's wireless Bluetooth keyboards are the best and most durable you'll find; especially if you're looking for the perfect work-from-home or portable solution. More from In The Know:

Coach Outlet just added new bags to its clearance section — the 20 best are all up to 70% off

I didn’t know I needed insulated pajamas until I tried these pants, and I’m forever changed

Shop the top 8 trending deals right now at Nordstrom Rack — up to 66% off UGGs, designer bags and more

Yes, cashmere sweaters are up to 71% off right now at Nordstrom Rack — as low as $55

The post 6 tech gifts under $100 that anyone will actually love using all year round appeared first on In The Know. Canceling In-Ear Bluetooth Earbud Headphones Sony is known for making some of the best noise-canceling headphones of all time, and you don't have to spend hundreds of dollars to experience it. Nimble Nimble CHAMP Portable Charger Nimble's Champ portable charger lives up to its name as it beats all the rest in weight, power and, best of all, price.",positive,1,"headphones, allergies, Logitech, Nomad, diffuser, Mini, time, Bluetooth, earbuds, battery, Magic Keyboard, cashmere, ceramic vessel, wireless, smartphone, USB-A, Nomad Goods, diffusers, Apple, Nomad Stand, Smeg, Vitruvi Vitruvi, Nimble Nimble, Sony WF-C700N, bank, Diffuser, essential oil, tech, Nordstrom Rack, iPhone, Headphones, keyboards, KitchenAid, Mac Logitech, USB, gift, Shop, Essential oil, year, MagSafe, Champ, plug-ins, expensive, best, Sony, iPad, compact, lightweight, cult, sinuses, keyboard, CHAMP, Amazon, gifts, Keys Mini, Outlet, audiophile, portable",2023-11-04,176.65,0.0
2023-11-04,"Bluetooth technology has become an integral part of our daily lives, allowing us to easily connect our devices and share information wirelessly.
 By exploiting Bluetooth connectivity, individuals within the device's range (approximately 30 feet) can trigger a DoS attack on iPhones running iOS 17 or later. Don't let a single person with a Flipper Zero device ruin your smartphone experience—stay vigilant and safeguard your device against potential DoS attacks.
   Additionally, Android users should disable “Show notification” for Nearby Share in their device settings.
  Being proactive and disabling Bluetooth before encountering an attack is strongly recommended. The perpetrator behind this attack was using a device called the Flipper Zero.",negative,0.73,"DoS attacks, Flipper Zero, Bluetooth, Flipper, attack, users, Apple, smartphone, iOS, Zero, iPhone Users, iPhones, Android, iPhone, devices, DoS attack, device, Facebook, personal data, attacks, Netherlands, onslaught, DoS",2023-11-05,179.23,1.6158294591223463
2023-11-04,"“Trad-ish with Mary Rooke” is a weekly podcast that features Daily Caller columnist Mary Rooke tackling America’s societal twists and turns.

 In the fifth episode, Mary discusses if America is back, why Kelly Stafford was right about Blueface promoting the worst of our culture and how there is nothing more delusional than LGBT groups supporting Palestine. Mary also discusses how millions of dollars and modern art gave us one very sad day in Vienna, and Pearl Davis attacking JLo.

 Follow Mary on Twitter @MaryRooke and Instagram @mary.rooke Find a new episode every week on YouTube, Spotify, and Apple Podcasts.

",negative,0.4,"Kelly Stafford, Rooke, Blueface, YouTube, Apple Podcasts, Mary Rooke, Mary, Creed, Twitter, America, Instagram, ROOKE, Daily Caller, Apple, LGBT, culture, podcast, Vienna, delusional, Pearl Davis, Follow Mary, Find, Stafford, Palestine, Spotify, episode",2023-11-05,179.23,1.6158294591223463
2023-11-05,"Volkswagen, renowned for its stylish cars and robust powertrains, presents the formidable Taigun, a vehicle that boasts exceptional ground clearance at 188 mm, ensuring outstanding performance even on challenging road conditions. The Volkswagen Taigun combines performance, comfort, and advanced features, all within an affordable price range, making it an attractive option for SUV enthusiasts. Read More: Smart Cars Equipped With Air Purifiers To Combat Pollution

Volkswagen Taigun – Key Highlights:

Top Speed: The Taigun achieves a top speed of 213 kmph.

 The Taigun offers a range of five different variants, each equipped with petrol engines spanning from 999 to 1498 cc, and it is available in both manual and automatic transmission options.

 A post shared by Volkswagen India (@volkswagen_india)

With dimensions measuring 4221 mm in length, 1760 mm in width, and a wheelbase of 2651 mm, the Taigun is powered by a three-cylinder engine that delivers impressive speed.",positive,1,"Apple CarPlay, features, range, Volkswagen India, ground clearance, @volkswagen_india, MG Astor, Purifiers, Top Speed, Skoda, Instagram, price, infotainment, Hyundai, crash test, LED, 10.25-inch, Volkswagen, manual, Infotainment, glove, Global NCAP, robust, Read More, Vitara, Performance, star, speed, wireless, SUV, DRL, Creta, Convenience, Wheels, Skoda Kushaq, wheelbase, MG, torque, digital, manual gearbox, Comfort, Taigun, alloy, peak, AC, Maruti Suzuki, inch, lakh, Kia, Variants, formidable, touchscreen, Kia Seltos, gearbox, Rs, Android Auto, petrol, kmph",2023-11-06,181.82,1.4733787253041557
2023-11-05,"Apple's Q4 2023 financial results have been met with mixed reactions from analysts, highlighting both the positive and negative aspects of the quarter.
 FAQ
  What were Apple's Q4 2023 financial results?
  How did iPhone, iPad, Mac, Services, and Wearables perform in the quarter?
  What are analysts' views on Apple's Q4 results?
  What factors are contributing to Apple's future growth?
  What challenges did Apple face in the December quarter?
   Analysts from Deepwater Asset Management believe that Apple's outlook for the December quarter is better than it initially appeared. The growth of the active device install base is also seen as a positive driver for Apple's future success.
   Overall, while Apple faces challenges in certain product categories, its strong ecosystem and focus on privacy and security position the company for long-term success.
  ",neutral,0.71,"Tim Cook, FAQ, iPhone, privacy, quarter, CFO, macro, India, Piper Sandler, iPad, AI, positive, growth, CEO, revenue, J.P. Morgan, strong, emerging markets, TD, Home, Mac, Facebook, ecosystem, Cowen, Apple, Rosenblatt, results, currency, Wedbush, active device, Wearables, services",2023-11-06,181.82,1.4733787253041557
2023-11-06,"Foxconn, the world's largest iPhone manufacturer, saw its sales fall in October when China initiated an investigation into the company.
 Robert Geiger
 According to Bloomberg, sales of Foxconn (Hon Hai Precision Industry Co), the world's largest iPhone manufacturer, plummeted in October after China initiated an investigation into the firm.
  Despite this, Foxconn reiterated its ""significant growth outlook"" for the fourth quarter, which is generally its strongest due to year-end iPhone shipments. The Foxconn inquiry was made public in October. According to China's state-run newspaper Global Times, tax authorities investigated the company's facilities in Guangdong and Jiangsu provinces, while natural resource regulators inspected enterprises in Henan and Hubei provinces.
 ",neutral,0.79,"investigation, October, Foxconn, provinces, Bloomberg, Jiangsu, China, iPhone, Operations, NT$741.2, Global Times, Hon Hai, regulators, Henan, sales, Guangdong, Apple, company, enterprises, Hubei",2023-11-07,182.89,0.296133808609812
2023-11-06,"Summary by News18 India  Macs now possess the ability to detect the presence of liquids in the USB-C ports of the device, thanks to a new daemon in macOS Sonoma.
 ",neutral,0.59,"USB, Ownership, Apple, Right, Sonoma, Upgrade, Summary, Bias, News18 India, sources, India, Distribution, Bias Distribution, News18, daemon, ability, macOS, Macs",2023-11-07,182.89,0.296133808609812
2023-11-07,"Tata faces stiff competition from Taiwan's Foxconn Technology Group and Pegatron Corp., both of which are expanding in India. Instead of diving into the increasingly chaotic chipmaking sector, Vedanta ought to slow down and make a start in more labor-intensive businesses like testing, packaging and assembly — akin to what US memory-chip leader Micron Technology Inc. is planning for Gujarat. Tata faces stiff competition from Taiwan's Foxconn Technology Group and Pegatron Corp., both of which are expanding in India. Vedanta 's plan included the less technology-intensive business of chip testing as well as flat-panel displays, but in reality, the figures it publicized seem intended for government officials tasked with handing out subsidies than any realistic plan.
   Buying a top-end factory from Wistron to move into assembly is an incremental step for Tata, not a completely fresh start, and augurs well for a successful future.
  ",neutral,0.59,"assembly, government, billionaire, Taipei, business, diving, Vedanta Ltd, Foxconn, TSMC, smartphone, operating income, Tata, electronics, Tata Electronics, Wistron Corp, Contrast, division, pulp, memory, semiconductors, India, Tokyo, iPhone, Nokia Oyj, Gujarat, WMMI, chip fabrication, Wistron, Tata group, headway, Anil Agarwal, smartphones, Apple Inc., PC, Tim Culpan, Vedanta, Chinese, Tata Group, semiconductor, The conglomerate, capital-intensive, Nintendo, chips, Beijing, nationalism, Japan, drag, yuan, US, Rapidus Corp, playing cards, iPhones, supply chain, mastering, Pegatron Corp, capital intensive, Europe, Apple Inc, Micron Technology, chip, year, Apple, China, Taiwan, Nintendo Co, national security, fiberglass, marquee, augurs",2023-11-08,182.41,-0.3006121556624461
2023-11-07,"Renowned investor Warren Buffett, often referred to as the Oracle of Omaha, has built a reputation for his exceptional investment strategies and long-term approach to the stock market. 
 It’s important to note that while these four stocks are currently prominent in Buffett’s portfolio, his investment strategy is known for its long-term focus. Lastly, we have Coca-Cola, the iconic beverage company that has been a staple in Buffett’s portfolio for decades. Buffett’s investment in Coca-Cola is a testament to his belief in the power of enduring brands and the potential for long-term growth. Berkshire Hathaway is not only a company in which Buffett holds a significant stake, but it also serves as a vehicle for his investments.",neutral,1,"Oracle, portfolio, insurance, multinational, Renowned, net worth, company, investment, Omaha, affinity, Warren Buffett, financial services, Lastly, Cola, Apple Inc, First, Coca-Cola Company, strong, Apple Inc., United States, Berkshire, Hathaway, stake, conglomerate, stock market, energy, Coca, Investopedia, Berkshire Hathaway, long, Coca-Cola, investment strategy, bank, Buffett, Apple, CNBC",2023-11-08,182.41,-0.3006121556624461
2023-11-08,"Australia's second-largest telecommunications provider Optus has been hit by a nationwide outage affecting the mobile phone and internet service of hospitals, businesses and public transport.
 The outage is affecting a range of ACT government services, including Access Canberra contact centres and health service phone lines. Advertisement
 Ms Rowland said a ""number of government agencies are being monitored"" for issues relating to outages including state and federal departments.
  ""If Optus customers need to call emergency services, we suggest trying to find an alternative device,"" the Optus spokesperson said.
  Services relying on Optus are also suffering network issues including Aussie Broadband, Dodo and Amaysim.
 ",negative,0.96,"services, NXT, telecommunications, Reach, Bayer, Peter Malinauskas, Service NSW, Bill Corcoran, PTV, Canberra, Michelle Rowland, outage, Melbourne, ACT government, peak, optical fibres, Amaysim, cell towers, CommBiz, Apple Maps, NSW, mental health, CEO, Castle Hill, Monash University, cable, Advertisement, mobile phone, NetBank, department, Commonwealth Bank, bushfire, Google Maps, WhatsApp, Access, information, Disconnection, Aussie Broadband, Waze, Alert SA, health services, customers, public transport, Sydney, Access Canberra, minister, issues, Australia, service, ABC, Rowland, Dodo, Complaints, Northern Health, CommBank, ACT, Optus, Downdetector",2023-11-09,186.4,1.3208675327499086
